candidateKey,itemSetId,name,dbcItems,visibleMembers,appearances,classMode,decision,reasonCode
itemset:768,768,角斗士的亵渎,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:769,769,角斗士的雷霆之拳,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:770,770,角斗士的震撼,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:771,771,角斗士的战争之潮,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:772,772,角斗士的猎装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:773,773,角斗士的庇护,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:774,774,角斗士的野性之皮,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:775,775,角斗士的圣装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:776,776,角斗士的套装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:777,777,角斗士的天职,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:778,778,角斗士的神服,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:779,779,角斗士的法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:780,780,角斗士的魔能套装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:781,781,神圣的亡灵净化法衣,4,4,4,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:782,782,神圣的亡灵毁灭护甲,4,4,4,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:783,783,神圣的亡灵毁灭套装,4,4,4,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:784,784,神圣的亡灵毁灭战甲,4,4,4,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:785,785,仲夏节套装,3,3,3,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:787,787,无畏铠甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:788,788,无畏战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:789,789,救赎战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:790,790,救赎圣甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:791,791,救赎铠甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:792,792,天灾苦痛战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:793,793,天灾苦痛铠甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:794,794,地穴追猎者战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:795,795,碎地者战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:796,796,碎地者套装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:797,797,碎地者法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:798,798,梦游者战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:799,799,梦游者法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:800,800,梦游者套装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:801,801,骨镰战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:802,802,瘟疫之心套装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:803,803,霜火套装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:804,804,信仰法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:805,805,信仰套装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:812,812,春季礼服,2,2,2,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:813,813,剔骨者战甲,8,8,8,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:814,814,精饰萨隆邪铁战甲,8,8,8,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:815,815,阴云战甲,8,8,8,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:816,816,野蛮萨隆邪铁战甲,8,8,8,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:817,817,雷革战甲,8,8,8,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:818,818,迅箭战甲,8,8,8,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:819,819,冰霜原始战甲,8,8,8,ANY,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:820,820,庇护战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:821,821,庇护板甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:822,822,庇护魔装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:823,823,世界击碎者战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:824,824,世界击碎者魔装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:825,825,世界击碎者法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:826,826,恐怖利刃战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:827,827,夜歌战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:828,828,夜歌魔装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:829,829,夜歌法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:830,830,突围战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:831,831,突围板甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:832,832,圣灵魔装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:833,833,圣灵法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:834,834,黑暗符印战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:835,835,黑暗符印板甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:836,836,肯瑞托,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:837,837,死亡信使,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:838,838,天灾追猎者,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:843,843,卡德加的法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:844,844,逐日者的法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:845,845,古尔丹的法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:846,846,克尔苏加德的法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:847,847,维伦的圣装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:848,848,萨布拉的圣装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:849,849,维伦的法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:850,850,萨布拉的法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:851,851,玛法里奥的圣装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:852,852,伊哈缪尔的圣装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:853,853,玛法里奥的法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:854,854,伊哈缪尔的法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:855,855,玛法里奥的战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:856,856,伊哈缪尔的战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:857,857,范克里夫的战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:858,858,迦罗娜的战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:859,859,风行者的战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:860,860,风行者的猎装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:861,861,努波顿的圣装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:862,862,萨尔的圣装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:863,863,萨尔的法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:864,864,努波顿的法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:865,865,努波顿的战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:866,866,萨尔的战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:867,867,乌瑞恩的战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:868,868,地狱咆哮的战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:869,869,乌瑞恩的铠甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:870,870,地狱咆哮的铠甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:871,871,萨萨里安的战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:872,872,库尔迪拉的战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:873,873,萨萨里安的铠甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:874,874,库尔迪拉的铠甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:875,875,图拉扬的圣装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:876,876,莉亚德琳的圣装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:877,877,图拉扬的战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:878,878,莉亚德琳的战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:879,879,图拉扬的铠甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:880,880,莉亚德琳的铠甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:881,881,纯净的天神碎片,2,0,0,UNRESOLVED,deferred,FEWER_THAN_TWO_VISIBLE_CANONICAL_APPEARANCES
itemset:882,882,闪亮的天神碎片,2,0,0,UNRESOLVED,deferred,FEWER_THAN_TWO_VISIBLE_CANONICAL_APPEARANCES
itemset:883,883,血法战衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:884,884,黑巫法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:885,885,血色侍僧战衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:886,886,血色侍僧法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:887,887,树纹套装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:888,888,树纹法衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:889,889,树纹战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:890,890,影刃战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:891,891,安卡哈猎血战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:892,892,霜巫套装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:893,893,霜巫战衣,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:894,894,霜巫战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:895,895,伊米亚之王战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:896,896,伊米亚之王战铠,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:897,897,天灾领主战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:898,898,天灾领主战铠,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:899,899,光誓套装,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:900,900,光誓战甲,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
itemset:901,901,光誓战铠,5,5,5,ALLOW_LIST,accepted,COMPLETE_VISIBLE_MAPPING_AND_RESOLVED_CLASS_POLICY
