appearanceId,collectionKey,catalogLifecycle,uiLifecycle,reasonCode,displayId,slotKey,primarySourceItemId,worldSourceCount,knownAcquisition,riskSignals
211211,appearance.d44304.s6.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44304,WAIST,31683,1,True,
211212,appearance.d44305.s10.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44305,HANDS,31684,1,True,
211213,appearance.d44307.s3.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44307,SHOULDER,31687,1,True,
211214,appearance.d44308.s23.c4.sc0,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44308,OFFHAND,31699,1,True,
211215,appearance.d44310.s17.c2.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44310,MAINHAND,31701,1,True,
211216,appearance.d44312.s7.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44312,LEGS,31689,1,True,
211217,appearance.d44313.s6.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44313,WAIST,31690,1,True,
211218,appearance.d44314.s13.c2.sc15,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44314,MAINHAND,31703,1,True,
211219,appearance.d44316.s23.c4.sc0,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44316,OFFHAND,31715,1,True,
211220,appearance.d44319.s5.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44319,CHEST,31718,1,True,
211221,appearance.d44322.s8.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44322,FEET,31711,1,True,
211222,appearance.d44323.s3.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44323,SHOULDER,31712,1,True,
211223,appearance.d44324.s9.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44324,WRIST,31714,1,True,
211224,appearance.d44325.s3.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44325,SHOULDER,31483,1,True,
211225,appearance.d44326.s5.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44326,CHEST,31657,1,True,
211226,appearance.d44327.s1.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44327,HEAD,25530,1,True,
211227,appearance.d44329.s17.c2.sc8,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44329,MAINHAND,25157,1,True,
211228,appearance.d44330.s17.c2.sc8,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44330,MAINHAND,25169,1,True,
211229,appearance.d44331.s17.c2.sc10,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44331,MAINHAND,25337,1,True,
211230,appearance.d44332.s13.c2.sc0,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44332,MAINHAND,25211,1,True,
211231,appearance.d44333.s26.c2.sc19,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44333,MAINHAND,25295,1,True,
211232,appearance.d44334.s6.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44334,WAIST,25014,1,True,
211233,appearance.d44335.s3.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44335,SHOULDER,25020,1,True,
211234,appearance.d44336.s10.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44336,HANDS,25017,1,True,
211235,appearance.d44339.s17.c2.sc10,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44339,MAINHAND,22980,2,True,
211236,appearance.d44340.s8.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44340,FEET,25015,1,True,
211237,appearance.d44341.s5.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44341,CHEST,25024,1,True,
211238,appearance.d44345.s10.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44345,HANDS,25025,1,True,
211239,appearance.d44346.s6.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44346,WAIST,25022,1,True,
211240,appearance.d44347.s7.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44347,LEGS,25027,1,True,
211241,appearance.d44348.s9.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44348,WRIST,25029,1,True,
211242,appearance.d44349.s8.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44349,FEET,25023,1,True,
211243,appearance.d44351.s23.c4.sc0,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44351,OFFHAND,31732,1,True,
211244,appearance.d44369.s14.c4.sc6,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44369,OFFHAND,31734,1,True,
211245,appearance.d44370.s13.c2.sc4,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,44370,MAINHAND,31743,1,False,INTERNAL_NAME|NO_KNOWN_ACQUISITION
211246,appearance.d44372.s16.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44372,BACK,25965,1,True,
211247,appearance.d44375.s13.c2.sc15,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44375,MAINHAND,31745,1,True,
211248,appearance.d44407.s1.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44407,HEAD,27414,1,True,
211249,appearance.d44408.s1.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44408,HEAD,27455,1,True,
211250,appearance.d44409.s1.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44409,HEAD,27488,1,True,
211251,appearance.d44410.s1.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44410,HEAD,27759,1,True,
211252,appearance.d44411.s1.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44411,HEAD,27763,1,True,
211253,appearance.d44412.s1.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44412,HEAD,27866,1,True,
211254,appearance.d44413.s10.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44413,HANDS,29134,1,True,
211255,appearance.d44417.s13.c2.sc15,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44417,MAINHAND,31756,2,True,
211256,appearance.d44418.s21.c2.sc15,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44418,MAINHAND,31758,1,True,
211257,appearance.d44419.s26.c2.sc19,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44419,MAINHAND,31761,1,True,
211258,appearance.d44420.s15.c2.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44420,MAINHAND,31762,1,True,
211259,appearance.d44422.s3.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44422,SHOULDER,27725,1,True,
211260,appearance.d44423.s7.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44423,LEGS,31764,1,True,
211261,appearance.d44424.s5.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44424,CHEST,31765,1,True,
211262,appearance.d44430.s5.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44430,CHEST,31264,1,True,
211263,appearance.d44431.s5.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44431,CHEST,31256,2,True,
211264,appearance.d44432.s5.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44432,CHEST,31263,1,True,
211265,appearance.d44433.s19.c4.sc0,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44433,TABARD,31773,1,True,
211266,appearance.d44434.s19.c4.sc0,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44434,TABARD,31774,1,True,
211267,appearance.d44435.s19.c4.sc0,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44435,TABARD,31775,1,True,
211268,appearance.d44436.s19.c4.sc0,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44436,TABARD,31776,1,True,
211269,appearance.d44437.s19.c4.sc0,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44437,TABARD,31777,1,True,
211270,appearance.d44438.s19.c4.sc0,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44438,TABARD,31778,1,True,
211271,appearance.d44439.s19.c4.sc0,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44439,TABARD,31779,2,True,
211272,appearance.d44440.s19.c4.sc0,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44440,TABARD,31780,2,True,
211273,appearance.d44441.s19.c4.sc0,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44441,TABARD,31781,1,True,
211274,appearance.d44447.s6.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44447,WAIST,31787,1,True,
211275,appearance.d44450.s16.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44450,BACK,31768,1,True,
211276,appearance.d44451.s9.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44451,WRIST,31770,1,True,
211277,appearance.d44456.s8.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44456,FEET,25924,1,True,
211278,appearance.d44458.s16.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44458,BACK,31792,1,True,
211279,appearance.d44462.s3.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44462,SHOULDER,25925,1,True,
211280,appearance.d44470.s17.c2.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44470,MAINHAND,31785,1,True,
211281,appearance.d44472.s5.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44472,CHEST,31782,1,True,
211282,appearance.d44478.s10.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44478,HANDS,31788,1,True,
211283,appearance.d44479.s7.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44479,LEGS,31794,1,True,
211284,appearance.d44480.s10.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44480,HANDS,31796,1,True,
211285,appearance.d44482.s3.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44482,SHOULDER,31797,1,True,
211286,appearance.d44483.s8.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44483,FEET,31789,1,True,
211287,appearance.d44484.s3.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44484,SHOULDER,31786,1,True,
211288,appearance.d44485.s5.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44485,CHEST,31798,1,True,
211289,appearance.d44489.s17.c2.sc10,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,44489,MAINHAND,31801,1,False,INTERNAL_NAME|NO_KNOWN_ACQUISITION
211290,appearance.d44490.s13.c2.sc13,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,44490,MAINHAND,31802,1,False,INTERNAL_NAME|NO_KNOWN_ACQUISITION
211291,appearance.d44491.s13.c2.sc13,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,44491,MAINHAND,31803,1,False,INTERNAL_NAME|NO_KNOWN_ACQUISITION
211292,appearance.d44494.s19.c4.sc0,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44494,TABARD,31804,1,True,
211293,appearance.d44497.s13.c2.sc15,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,44497,MAINHAND,31805,1,False,INTERNAL_NAME|NO_KNOWN_ACQUISITION
211294,appearance.d44498.s13.c2.sc7,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,44498,MAINHAND,31806,1,False,INTERNAL_NAME|NO_KNOWN_ACQUISITION
211295,appearance.d44516.s1.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44516,HEAD,30166,1,True,
211296,appearance.d44530.s17.c2.sc8,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44530,MAINHAND,31816,1,True,
211297,appearance.d44533.s3.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44533,SHOULDER,31817,1,True,
211298,appearance.d44536.s3.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44536,SHOULDER,31819,1,True,
211299,appearance.d44544.s23.c4.sc0,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44544,OFFHAND,31823,1,True,
211300,appearance.d44546.s21.c2.sc7,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44546,MAINHAND,31821,1,True,
211301,appearance.d44548.s13.c2.sc4,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,44548,MAINHAND,31824,1,False,NO_KNOWN_ACQUISITION
211302,appearance.d44550.s6.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44550,WAIST,30942,1,True,
211303,appearance.d44551.s5.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44551,CHEST,29127,1,True,
211304,appearance.d44555.s5.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44555,CHEST,31720,1,True,
211305,appearance.d44556.s5.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44556,CHEST,31719,1,True,
211306,appearance.d44557.s5.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44557,CHEST,31717,1,True,
211307,appearance.d44558.s26.c2.sc19,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44558,MAINHAND,27939,2,True,
211308,appearance.d44561.s1.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44561,HEAD,24545,3,True,
211309,appearance.d44563.s3.c4.sc0,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44563,SHOULDER,23324,1,True,
211310,appearance.d44564.s26.c2.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44564,MAINHAND,25271,1,True,
211311,appearance.d44566.s1.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44566,HEAD,28804,1,True,
211312,appearance.d44573.s26.c2.sc3,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,44573,MAINHAND,29626,1,False,INTERNAL_NAME|NO_KNOWN_ACQUISITION
211313,appearance.d44574.s1.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44574,HEAD,31576,1,True,
211314,appearance.d44575.s1.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44575,HEAD,31568,1,True,
211315,appearance.d44579.s1.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44579,HEAD,29927,1,True,
211316,appearance.d44586.s25.c2.sc16,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44586,MAINHAND,28539,1,True,
211317,appearance.d44593.s13.c2.sc15,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44593,MAINHAND,29391,1,True,
211318,appearance.d44594.s26.c2.sc19,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44594,MAINHAND,25640,1,True,
211319,appearance.d44595.s5.c4.sc3,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,44595,CHEST,29514,1,False,NO_KNOWN_ACQUISITION
211320,appearance.d44596.s26.c2.sc19,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44596,MAINHAND,25806,1,True,
211321,appearance.d44598.s5.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44598,CHEST,30730,1,True,
211322,appearance.d44599.s16.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44599,BACK,28026,1,True,
211323,appearance.d44606.s21.c2.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44606,MAINHAND,25759,1,True,
211324,appearance.d44607.s1.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44607,HEAD,29943,1,True,
211325,appearance.d44608.s1.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44608,HEAD,28732,2,True,
211326,appearance.d44609.s1.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44609,HEAD,28206,1,True,
211327,appearance.d44610.s1.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44610,HEAD,28348,1,True,
211328,appearance.d44612.s21.c2.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44612,MAINHAND,27538,1,True,
211329,appearance.d44630.s16.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44630,BACK,31939,1,True,
211330,appearance.d44631.s16.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44631,BACK,31938,1,True,
211331,appearance.d44632.s16.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44632,BACK,31936,1,True,
211332,appearance.d44633.s16.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44633,BACK,31935,1,True,
211333,appearance.d44634.s16.c4.sc1,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,44634,BACK,31942,1,False,NO_KNOWN_ACQUISITION
211334,appearance.d44656.s1.c4.sc3,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,44656,HEAD,23493,1,False,NO_KNOWN_ACQUISITION
211335,appearance.d44657.s1.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44657,HEAD,24729,1,True,
211336,appearance.d44659.s15.c2.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44659,MAINHAND,25240,1,True,
211337,appearance.d44660.s26.c2.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44660,MAINHAND,25269,1,True,
211338,appearance.d44661.s26.c2.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44661,MAINHAND,25275,1,True,
211339,appearance.d44662.s26.c2.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44662,MAINHAND,25268,1,True,
211340,appearance.d44663.s26.c2.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44663,MAINHAND,25272,1,True,
211341,appearance.d44664.s26.c2.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44664,MAINHAND,25277,1,True,
211342,appearance.d44665.s26.c2.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44665,MAINHAND,25276,1,True,
211343,appearance.d44677.s1.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44677,HEAD,24866,1,True,
211344,appearance.d44680.s1.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44680,HEAD,31109,1,True,
211345,appearance.d44682.s15.c2.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44682,MAINHAND,25242,1,True,
211346,appearance.d44683.s1.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44683,HEAD,30728,1,True,
211347,appearance.d44684.s1.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44684,HEAD,24954,1,True,
211348,appearance.d44686.s1.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44686,HEAD,24994,1,True,
211349,appearance.d44690.s13.c2.sc0,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,44690,MAINHAND,32065,1,False,INTERNAL_NAME|NO_KNOWN_ACQUISITION
211350,appearance.d44691.s22.c2.sc0,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,44691,OFFHAND,32066,1,False,INTERNAL_NAME|NO_KNOWN_ACQUISITION
211351,appearance.d44697.s10.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44697,HANDS,32072,1,True,
211352,appearance.d44698.s3.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44698,SHOULDER,32073,1,True,
211353,appearance.d44699.s3.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44699,SHOULDER,32078,1,True,
211354,appearance.d44700.s3.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44700,SHOULDER,32080,1,True,
211355,appearance.d44710.s14.c4.sc6,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44710,OFFHAND,32082,1,True,
211356,appearance.d44711.s1.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44711,HEAD,32083,1,True,
211357,appearance.d44716.s1.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44716,HEAD,10061,1,True,
211358,appearance.d44717.s1.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44717,HEAD,10175,1,True,
211359,appearance.d44718.s1.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44718,HEAD,24617,1,True,
211360,appearance.d44723.s26.c2.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44723,MAINHAND,30758,1,True,
211361,appearance.d44724.s15.c2.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44724,MAINHAND,30759,1,True,
211362,appearance.d44728.s13.c2.sc4,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,44728,MAINHAND,32246,1,False,INTERNAL_NAME|NO_KNOWN_ACQUISITION
211363,appearance.d44732.s1.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44732,HEAD,30955,1,True,
211364,appearance.d44735.s8.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44735,FEET,33812,1,True,
211365,appearance.d44738.s17.c2.sc7,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,44738,MAINHAND,32272,1,False,INTERNAL_NAME|NO_KNOWN_ACQUISITION
211366,appearance.d44765.s13.c4.sc0,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,44765,MAINHAND,32322,1,False,INTERNAL_NAME|NO_KNOWN_ACQUISITION
211367,appearance.d44766.s9.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44766,WRIST,24957,1,True,
211368,appearance.d44767.s13.c2.sc15,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44767,MAINHAND,30013,1,True,
211369,appearance.d44768.s17.c2.sc5,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44768,MAINHAND,25130,1,True,
211370,appearance.d44776.s17.c2.sc10,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,44776,MAINHAND,32360,1,False,INTERNAL_NAME|NO_KNOWN_ACQUISITION
211371,appearance.d44787.s17.c2.sc6,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,44787,MAINHAND,32371,1,False,INTERNAL_NAME|NO_KNOWN_ACQUISITION
211372,appearance.d44788.s5.c4.sc1,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44788,CHEST,30200,2,True,
211373,appearance.d44799.s26.c2.sc19,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44799,MAINHAND,28386,2,True,
211374,appearance.d44823.s13.c2.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44823,MAINHAND,28657,1,True,
211375,appearance.d44824.s6.c4.sc1,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,44824,WAIST,32390,1,False,NO_KNOWN_ACQUISITION
211376,appearance.d44826.s9.c4.sc1,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,44826,WRIST,32392,1,False,NO_KNOWN_ACQUISITION
211377,appearance.d44828.s7.c4.sc2,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,44828,LEGS,32396,1,False,NO_KNOWN_ACQUISITION
211378,appearance.d44829.s6.c4.sc2,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,44829,WAIST,32393,1,False,NO_KNOWN_ACQUISITION
211379,appearance.d44830.s8.c4.sc2,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,44830,FEET,32394,1,False,NO_KNOWN_ACQUISITION
211380,appearance.d44831.s9.c4.sc2,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,44831,WRIST,32395,1,False,NO_KNOWN_ACQUISITION
211381,appearance.d44833.s7.c4.sc3,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,44833,LEGS,25692,2,False,NO_KNOWN_ACQUISITION
211382,appearance.d44835.s9.c4.sc3,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,44835,WRIST,32399,1,False,NO_KNOWN_ACQUISITION
211383,appearance.d44836.s6.c4.sc3,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,44836,WAIST,32397,1,False,NO_KNOWN_ACQUISITION
211384,appearance.d44837.s7.c4.sc4,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,44837,LEGS,32404,1,False,NO_KNOWN_ACQUISITION
211385,appearance.d44839.s9.c4.sc4,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,44839,WRIST,32403,1,False,NO_KNOWN_ACQUISITION
211386,appearance.d44840.s1.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44840,HEAD,28775,1,True,
211387,appearance.d44842.s21.c2.sc11,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,44842,MAINHAND,32407,1,False,NO_KNOWN_ACQUISITION
211388,appearance.d44850.s13.c2.sc7,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,44850,MAINHAND,32425,1,False,INTERNAL_NAME|NO_KNOWN_ACQUISITION
211389,appearance.d44852.s19.c4.sc0,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44852,TABARD,32445,1,True,
211390,appearance.d44855.s17.c2.sc6,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,44855,MAINHAND,32448,1,False,INTERNAL_NAME|NO_KNOWN_ACQUISITION
211391,appearance.d44858.s21.c2.sc4,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,44858,MAINHAND,32450,4,False,NO_KNOWN_ACQUISITION
211392,appearance.d44863.s14.c4.sc6,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44863,OFFHAND,30882,1,True,
211393,appearance.d44865.s14.c4.sc6,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44865,OFFHAND,30889,1,True,
211394,appearance.d44866.s6.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44866,WAIST,32512,2,True,
211395,appearance.d44869.s14.c4.sc6,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44869,OFFHAND,32255,1,True,
211396,appearance.d44873.s1.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44873,HEAD,27408,1,True,
211397,appearance.d44874.s1.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44874,HEAD,27993,1,True,
211398,appearance.d44876.s1.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44876,HEAD,25830,2,True,
211399,appearance.d44877.s1.c4.sc4,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,44877,HEAD,23536,1,False,NO_KNOWN_ACQUISITION
211400,appearance.d44879.s1.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44879,HEAD,30731,1,True,
211401,appearance.d44880.s1.c4.sc4,ACTIVE,unobtainable,NO_KNOWN_ACQUISITION,44880,HEAD,23535,1,False,NO_KNOWN_ACQUISITION
211402,appearance.d44881.s1.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44881,HEAD,31560,1,True,
211403,appearance.d44882.s1.c4.sc2,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44882,HEAD,24721,1,True,
211404,appearance.d44883.s1.c4.sc4,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44883,HEAD,24930,1,True,
211405,appearance.d44884.s1.c4.sc3,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44884,HEAD,28801,1,True,
211406,appearance.d44885.s26.c2.sc18,ACTIVE,public,TRACEABLE_WORLD_SOURCE,44885,MAINHAND,30757,1,True,
211407,appearance.d44892.s17.c2.sc8,ACTIVE,hidden_internal,REVIEWED_INTERNAL_SIGNAL,44892,MAINHAND,32460,1,False,INTERNAL_NAME|NO_KNOWN_ACQUISITION
