typeKey,collectionId,collectionKey,ordinal,lifecycle,name_enUS,name_zhCN,policyKey,sourceBuild,sourceKind,sourceId,actionKind,actionId,assetReady,assetProfile,aliases
appearance,211797,appearance.d45879.s7.c4.sc3,12106,active,心灵烈焰护腿,心灵烈焰护腿,unrestricted,3.3.5.12340,item,28751,APPLY,28751,true,wotlk_native,item:28751|slot:LEGS|compat:4:3|armor:MAIL
appearance,211798,appearance.d45880.s7.c4.sc3,12107,active,剥裂者护腿,剥裂者护腿,unrestricted,3.3.5.12340,item,28740,APPLY,28740,true,wotlk_native,item:28740|slot:LEGS|compat:4:3|armor:MAIL
appearance,211799,appearance.d45881.s5.c4.sc3,12108,active,屠戮之鳞片胸甲,屠戮之鳞片胸甲,unrestricted,3.3.5.12340,item,28599,APPLY,28599,true,wotlk_native,item:28599|slot:CHEST|compat:4:3|armor:MAIL
appearance,211800,appearance.d45882.s3.c4.sc3,12109,active,龙啸护肩,龙啸护肩,unrestricted,3.3.5.12340,item,28631,APPLY,28631,true,wotlk_native,item:28631|slot:SHOULDER|compat:4:3|armor:MAIL
appearance,211801,appearance.d45884.s3.c4.sc4,12110,active,光明使者护肩,光明使者护肩,unrestricted,3.3.5.12340,item,30996,APPLY,30996,true,wotlk_native,item:30996|item:30997|item:30998|slot:SHOULDER|compat:4:4|armor:PLATE
appearance,211802,appearance.d45885.s16.c4.sc1,12111,active,伊利达雷议会披风,伊利达雷议会披风,unrestricted,3.3.5.12340,item,32331,APPLY,32331,true,wotlk_native,item:32331|slot:BACK|compat:4:1|armor:ALL
appearance,211803,appearance.d45886.s16.c4.sc1,12112,active,影月毁灭者斗篷,影月毁灭者斗篷,unrestricted,3.3.5.12340,item,32323,APPLY,32323,true,wotlk_native,item:32323|slot:BACK|compat:4:1|armor:ALL
appearance,211804,appearance.d45887.s17.c2.sc10,12113,active,"Monster - Staff, Feathered Gold (Red Flame)","Monster - Staff, Feathered Gold (Red Flame)",unrestricted,3.3.5.12340,item,33002,APPLY,33002,true,wotlk_native,item:33002|slot:MAINHAND|compat:2:10|weapon:STAFF
appearance,211805,appearance.d45888.s1.c4.sc4,12114,active,审判头冠,审判头冠,unrestricted,3.3.5.12340,item,16955,APPLY,16955,true,wotlk_native,item:16955|slot:HEAD|compat:4:4|armor:PLATE
appearance,211806,appearance.d45889.s21.c2.sc13,12115,active,熔岩怒火之爪,熔岩怒火之爪,unrestricted,3.3.5.12340,item,32946,APPLY,32946,true,wotlk_native,item:32946|slot:MAINHAND|compat:2:13|weapon:FIST_WEAPON
appearance,211807,appearance.d45890.s22.c2.sc13,12116,active,熔岩怒火之拳,熔岩怒火之拳,unrestricted,3.3.5.12340,item,32945,APPLY,32945,true,wotlk_native,item:32945|slot:OFFHAND|compat:2:13|weapon:FIST_WEAPON
appearance,211808,appearance.d45896.s5.c4.sc3,12117,active,TEST CHEST MAIL HUNTER,TEST CHEST MAIL HUNTER,unrestricted,3.3.5.12340,item,33005,APPLY,33005,true,wotlk_native,item:33005|slot:CHEST|compat:4:3|armor:MAIL
appearance,211809,appearance.d45907.s23.c4.sc0,12118,active,泰罗卡丁香花,泰罗卡丁香花,unrestricted,3.3.5.12340,item,33012,APPLY,33012,true,wotlk_native,item:33012|slot:OFFHAND|compat:4:0|armor:ALL
appearance,211810,appearance.d45908.s23.c4.sc0,12119,active,优质棍子,优质棍子,unrestricted,3.3.5.12340,item,33014,APPLY,33014,true,wotlk_native,item:33014|slot:OFFHAND|compat:4:0|armor:ALL
appearance,211811,appearance.d45909.s8.c4.sc2,12120,active,虎鲸皮靴,虎鲸皮靴,unrestricted,3.3.5.12340,item,30092,APPLY,30092,true,wotlk_native,item:30092|slot:FEET|compat:4:2|armor:LEATHER
appearance,211812,appearance.d45910.s8.c4.sc1,12121,active,踏魂长靴,踏魂长靴,unrestricted,3.3.5.12340,item,30100,APPLY,30100,true,wotlk_native,item:30100|slot:FEET|compat:4:1|armor:CLOTH
appearance,211813,appearance.d45911.s8.c4.sc1,12122,active,守护者的天鹅绒长靴,守护者的天鹅绒长靴,unrestricted,3.3.5.12340,item,30067,APPLY,30067,true,wotlk_native,item:30067|slot:FEET|compat:4:1|armor:CLOTH
appearance,211814,appearance.d45912.s8.c4.sc3,12123,active,群星旅者长靴,群星旅者长靴,unrestricted,3.3.5.12340,item,29951,APPLY,29951,true,wotlk_native,item:29951|slot:FEET|compat:4:3|armor:MAIL
appearance,211815,appearance.d45913.s8.c4.sc4,12124,active,保卫者战靴,保卫者战靴,unrestricted,3.3.5.12340,item,30033,APPLY,30033,true,wotlk_native,item:30033|slot:FEET|compat:4:4|armor:PLATE
appearance,211816,appearance.d45914.s8.c4.sc2,12125,active,自然优雅之靴,自然优雅之靴,unrestricted,3.3.5.12340,item,30041,APPLY,30041,true,wotlk_native,item:30041|slot:FEET|compat:4:2|armor:LEATHER
appearance,211817,appearance.d45915.s8.c4.sc2,12126,active,无边黑暗之靴,无边黑暗之靴,unrestricted,3.3.5.12340,item,30039,APPLY,30039,true,wotlk_native,item:30039|slot:FEET|compat:4:2|armor:LEATHER
appearance,211818,appearance.d45917.s8.c4.sc1,12127,active,长路之靴,长路之靴,unrestricted,3.3.5.12340,item,30035,APPLY,30035,true,wotlk_native,item:30035|slot:FEET|compat:4:1|armor:CLOTH
appearance,211819,appearance.d45918.s8.c4.sc4,12128,active,复原之靴,复原之靴,unrestricted,3.3.5.12340,item,32267,APPLY,32267,true,wotlk_native,item:32267|slot:FEET|compat:4:4|armor:PLATE
appearance,211820,appearance.d45919.s8.c4.sc3,12129,active,飓风长靴,飓风长靴,unrestricted,3.3.5.12340,item,30043,APPLY,30043,true,wotlk_native,item:30043|slot:FEET|compat:4:3|armor:MAIL
appearance,211821,appearance.d45920.s8.c4.sc4,12130,active,红色浩劫长靴,红色浩劫长靴,unrestricted,3.3.5.12340,item,30031,APPLY,30031,true,wotlk_native,item:30031|slot:FEET|compat:4:4|armor:PLATE
appearance,211822,appearance.d45932.s7.c4.sc4,12131,active,角斗士的板甲护腿,角斗士的板甲护腿,unrestricted,3.3.5.12340,item,24547,APPLY,24547,true,wotlk_native,item:24547|item:42628|item:42657|slot:LEGS|compat:4:4|armor:PLATE
appearance,211823,appearance.d45937.s5.c4.sc3,12132,active,虚空打击胸甲,虚空打击胸甲,unrestricted,3.3.5.12340,item,29519,APPLY,29519,true,wotlk_native,item:29519|slot:CHEST|compat:4:3|armor:MAIL
appearance,211824,appearance.d45945.s13.c2.sc0,12133,active,"Monster - Axe, Outland D04 Green","Monster - Axe, Outland D04 Green",unrestricted,3.3.5.12340,item,33049,APPLY,33049,true,wotlk_native,item:33049|slot:MAINHAND|compat:2:0|weapon:ONE_HAND_AXE
appearance,211825,appearance.d45946.s17.c2.sc8,12134,active,鞭笞者苏萨斯,鞭笞者苏萨斯,unrestricted,3.3.5.12340,item,9372,APPLY,9372,true,wotlk_native,item:9372|slot:MAINHAND|compat:2:8|weapon:TWO_HAND_SWORD
appearance,211826,appearance.d45947.s17.c2.sc10,12135,active,院长之杖,院长之杖,unrestricted,3.3.5.12340,item,13937,APPLY,13937,true,wotlk_native,item:13937|item:42947|item:47123|slot:MAINHAND|compat:2:10|weapon:STAFF
appearance,211827,appearance.d45953.s3.c4.sc1,12136,active,残酷角斗士的丝质护肩,残酷角斗士的丝质护肩,unrestricted,3.3.5.12340,item,32047,APPLY,32047,true,wotlk_native,item:32047|slot:SHOULDER|compat:4:1|armor:CLOTH
appearance,211828,appearance.d45954.s1.c4.sc1,12137,active,残酷角斗士的丝质罩帽,残酷角斗士的丝质罩帽,unrestricted,3.3.5.12340,item,32048,APPLY,32048,true,wotlk_native,item:32048|slot:HEAD|compat:4:1|armor:CLOTH
appearance,211829,appearance.d45955.s10.c4.sc1,12138,active,残酷角斗士的丝质护手,残酷角斗士的丝质护手,unrestricted,3.3.5.12340,item,32049,APPLY,32049,true,wotlk_native,item:32049|slot:HANDS|compat:4:1|armor:CLOTH
appearance,211830,appearance.d45956.s5.c4.sc1,12139,active,残酷角斗士的丝质外衣,残酷角斗士的丝质外衣,unrestricted,3.3.5.12340,item,32050,APPLY,32050,true,wotlk_native,item:32050|slot:CHEST|compat:4:1|armor:CLOTH
appearance,211831,appearance.d45957.s7.c4.sc1,12140,active,残酷角斗士的丝质长裤,残酷角斗士的丝质长裤,unrestricted,3.3.5.12340,item,32051,APPLY,32051,true,wotlk_native,item:32051|slot:LEGS|compat:4:1|armor:CLOTH
appearance,211832,appearance.d45958.s10.c4.sc2,12141,active,残酷角斗士的皮甲手套,残酷角斗士的皮甲手套,unrestricted,3.3.5.12340,item,31998,APPLY,31998,true,wotlk_native,item:31998|slot:HANDS|compat:4:2|armor:LEATHER
appearance,211833,appearance.d45959.s1.c4.sc2,12142,active,残酷角斗士的皮甲头盔,残酷角斗士的皮甲头盔,unrestricted,3.3.5.12340,item,31999,APPLY,31999,true,wotlk_native,item:31999|slot:HEAD|compat:4:2|armor:LEATHER
appearance,211834,appearance.d45960.s7.c4.sc2,12143,active,残酷角斗士的皮甲护腿,残酷角斗士的皮甲护腿,unrestricted,3.3.5.12340,item,32000,APPLY,32000,true,wotlk_native,item:32000|slot:LEGS|compat:4:2|armor:LEATHER
appearance,211835,appearance.d45961.s3.c4.sc2,12144,active,残酷角斗士的皮甲护肩,残酷角斗士的皮甲护肩,unrestricted,3.3.5.12340,item,32001,APPLY,32001,true,wotlk_native,item:32001|slot:SHOULDER|compat:4:2|armor:LEATHER
appearance,211836,appearance.d45962.s5.c4.sc2,12145,active,残酷角斗士的皮甲外套,残酷角斗士的皮甲外套,unrestricted,3.3.5.12340,item,32002,APPLY,32002,true,wotlk_native,item:32002|slot:CHEST|compat:4:2|armor:LEATHER
appearance,211837,appearance.d45963.s5.c4.sc3,12146,active,残酷角斗士的链甲护胸,残酷角斗士的链甲护胸,unrestricted,3.3.5.12340,item,31960,APPLY,31960,true,wotlk_native,item:31960|item:33644|slot:CHEST|compat:4:3|armor:MAIL
appearance,211838,appearance.d45964.s10.c4.sc3,12147,active,残酷角斗士的链甲护手,残酷角斗士的链甲护手,unrestricted,3.3.5.12340,item,31961,APPLY,31961,true,wotlk_native,item:31961|item:33645|slot:HANDS|compat:4:3|armor:MAIL
appearance,211839,appearance.d45965.s1.c4.sc3,12148,active,残酷角斗士的链甲头盔,残酷角斗士的链甲头盔,unrestricted,3.3.5.12340,item,31962,APPLY,31962,true,wotlk_native,item:31962|item:33646|slot:HEAD|compat:4:3|armor:MAIL
appearance,211840,appearance.d45966.s7.c4.sc3,12149,active,残酷角斗士的链甲护腿,残酷角斗士的链甲护腿,unrestricted,3.3.5.12340,item,31963,APPLY,31963,true,wotlk_native,item:31963|item:33647|slot:LEGS|compat:4:3|armor:MAIL
appearance,211841,appearance.d45967.s3.c4.sc3,12150,active,残酷角斗士的链甲护肩,残酷角斗士的链甲护肩,unrestricted,3.3.5.12340,item,31964,APPLY,31964,true,wotlk_native,item:31964|item:33648|slot:SHOULDER|compat:4:3|armor:MAIL
appearance,211842,appearance.d45970.s3.c4.sc4,12151,active,残酷角斗士的板甲护肩,残酷角斗士的板甲护肩,unrestricted,3.3.5.12340,item,30490,APPLY,30490,true,wotlk_native,item:30490|slot:SHOULDER|compat:4:4|armor:PLATE
appearance,211843,appearance.d45971.s7.c4.sc4,12152,active,残酷角斗士的板甲护腿,残酷角斗士的板甲护腿,unrestricted,3.3.5.12340,item,30489,APPLY,30489,true,wotlk_native,item:30489|slot:LEGS|compat:4:4|armor:PLATE
appearance,211844,appearance.d45972.s5.c4.sc4,12153,active,残酷角斗士的板甲护胸,残酷角斗士的板甲护胸,unrestricted,3.3.5.12340,item,30486,APPLY,30486,true,wotlk_native,item:30486|slot:CHEST|compat:4:4|armor:PLATE
appearance,211845,appearance.d45973.s10.c4.sc4,12154,active,残酷角斗士的板甲手套,残酷角斗士的板甲手套,unrestricted,3.3.5.12340,item,30487,APPLY,30487,true,wotlk_native,item:30487|slot:HANDS|compat:4:4|armor:PLATE
appearance,211846,appearance.d45974.s10.c4.sc1,12155,active,残酷角斗士的鬼纹手套,残酷角斗士的鬼纹手套,unrestricted,3.3.5.12340,item,31973,APPLY,31973,true,wotlk_native,item:31973|item:33656|slot:HANDS|compat:4:1|armor:CLOTH
appearance,211847,appearance.d45975.s1.c4.sc1,12156,active,残酷角斗士的鬼纹罩帽,残酷角斗士的鬼纹罩帽,unrestricted,3.3.5.12340,item,31974,APPLY,31974,true,wotlk_native,item:31974|item:33657|slot:HEAD|compat:4:1|armor:CLOTH
appearance,211848,appearance.d45976.s3.c4.sc1,12157,active,残酷角斗士的鬼纹护肩,残酷角斗士的鬼纹护肩,unrestricted,3.3.5.12340,item,31976,APPLY,31976,true,wotlk_native,item:31976|item:33659|slot:SHOULDER|compat:4:1|armor:CLOTH
appearance,211849,appearance.d45978.s5.c4.sc1,12158,active,残酷角斗士的鬼纹长袍,残酷角斗士的鬼纹长袍,unrestricted,3.3.5.12340,item,31977,APPLY,31977,true,wotlk_native,item:31977|slot:CHEST|compat:4:1|armor:CLOTH
appearance,211850,appearance.d45979.s3.c4.sc1,12159,active,残酷角斗士的邪纹护肩,残酷角斗士的邪纹护肩,unrestricted,3.3.5.12340,item,31979,APPLY,31979,true,wotlk_native,item:31979|slot:SHOULDER|compat:4:1|armor:CLOTH
appearance,211851,appearance.d45980.s1.c4.sc1,12160,active,残酷角斗士的邪纹兜帽,残酷角斗士的邪纹兜帽,unrestricted,3.3.5.12340,item,31980,APPLY,31980,true,wotlk_native,item:31980|slot:HEAD|compat:4:1|armor:CLOTH
appearance,211852,appearance.d45981.s10.c4.sc1,12161,active,残酷角斗士的邪纹护手,残酷角斗士的邪纹护手,unrestricted,3.3.5.12340,item,31981,APPLY,31981,true,wotlk_native,item:31981|slot:HANDS|compat:4:1|armor:CLOTH
appearance,211853,appearance.d45982.s5.c4.sc1,12162,active,残酷角斗士的邪纹外衣,残酷角斗士的邪纹外衣,unrestricted,3.3.5.12340,item,31982,APPLY,31982,true,wotlk_native,item:31982|slot:CHEST|compat:4:1|armor:CLOTH
appearance,211854,appearance.d45985.s8.c4.sc4,12163,active,沾满淤泥的套靴,沾满淤泥的套靴,unrestricted,3.3.5.12340,item,25561,APPLY,25561,true,wotlk_native,item:25561|slot:FEET|compat:4:4|armor:PLATE
appearance,211855,appearance.d45993.s10.c4.sc2,12164,active,残酷角斗士的龙皮手套,残酷角斗士的龙皮手套,unrestricted,3.3.5.12340,item,31967,APPLY,31967,true,wotlk_native,item:31967|item:31987|item:32056|item:33651|slot:HANDS|compat:4:2|armor:LEATHER
appearance,211856,appearance.d45996.s3.c4.sc2,12165,active,残酷角斗士的龙皮护肩,残酷角斗士的龙皮护肩,unrestricted,3.3.5.12340,item,31971,APPLY,31971,true,wotlk_native,item:31971|item:31990|item:32059|item:33654|slot:SHOULDER|compat:4:2|armor:LEATHER
appearance,211857,appearance.d45997.s5.c4.sc2,12166,active,残酷角斗士的龙皮外套,残酷角斗士的龙皮外套,unrestricted,3.3.5.12340,item,31972,APPLY,31972,true,wotlk_native,item:31972|item:31991|item:32060|item:33655|slot:CHEST|compat:4:2|armor:LEATHER
appearance,211858,appearance.d45998.s1.c4.sc2,12167,active,残酷角斗士的龙皮头盔,残酷角斗士的龙皮头盔,unrestricted,3.3.5.12340,item,31968,APPLY,31968,true,wotlk_native,item:31968|item:31988|item:32057|item:33652|slot:HEAD|compat:4:2|armor:LEATHER
appearance,211859,appearance.d46008.s7.c4.sc4,12168,active,残酷角斗士的板层甲护腿,残酷角斗士的板层甲护腿,unrestricted,3.3.5.12340,item,31995,APPLY,31995,true,wotlk_native,item:31995|item:32023|item:32042|slot:LEGS|compat:4:4|armor:PLATE
appearance,211860,appearance.d46009.s5.c4.sc4,12169,active,残酷角斗士的板层甲护胸,残酷角斗士的板层甲护胸,unrestricted,3.3.5.12340,item,31992,APPLY,31992,true,wotlk_native,item:31992|item:32020|item:32039|slot:CHEST|compat:4:4|armor:PLATE
appearance,211861,appearance.d46010.s10.c4.sc4,12170,active,残酷角斗士的板层甲护手,残酷角斗士的板层甲护手,unrestricted,3.3.5.12340,item,31993,APPLY,31993,true,wotlk_native,item:31993|item:32021|item:32040|slot:HANDS|compat:4:4|armor:PLATE
appearance,211862,appearance.d46012.s3.c4.sc4,12171,active,残酷角斗士的板层甲护肩,残酷角斗士的板层甲护肩,unrestricted,3.3.5.12340,item,31996,APPLY,31996,true,wotlk_native,item:31996|item:32024|item:32043|item:33772|slot:SHOULDER|compat:4:4|armor:PLATE
appearance,211863,appearance.d46017.s5.c4.sc3,12172,active,残酷角斗士的鳞甲护胸,残酷角斗士的鳞甲护胸,unrestricted,3.3.5.12340,item,32004,APPLY,32004,true,wotlk_native,item:32004|item:32009|item:32029|slot:CHEST|compat:4:3|armor:MAIL
appearance,211864,appearance.d46022.s7.c4.sc3,12173,active,残酷角斗士的鳞甲护腿,残酷角斗士的鳞甲护腿,unrestricted,3.3.5.12340,item,32007,APPLY,32007,true,wotlk_native,item:32007|item:32012|item:32032|slot:LEGS|compat:4:3|armor:MAIL
appearance,211865,appearance.d46023.s3.c4.sc3,12174,active,残酷角斗士的鳞甲护肩,残酷角斗士的鳞甲护肩,unrestricted,3.3.5.12340,item,32008,APPLY,32008,true,wotlk_native,item:32008|item:32013|item:32033|slot:SHOULDER|compat:4:3|armor:MAIL
appearance,211866,appearance.d46029.s10.c4.sc1,12175,active,残酷角斗士的月布手套,残酷角斗士的月布手套,unrestricted,3.3.5.12340,item,32015,APPLY,32015,true,wotlk_native,item:32015|item:32034|slot:HANDS|compat:4:1|armor:CLOTH
appearance,211867,appearance.d46032.s7.c4.sc1,12176,active,残酷角斗士的月布护腿,残酷角斗士的月布护腿,unrestricted,3.3.5.12340,item,32017,APPLY,32017,true,wotlk_native,item:32017|item:32036|slot:LEGS|compat:4:1|armor:CLOTH
appearance,211868,appearance.d46033.s3.c4.sc1,12177,active,残酷角斗士的月布衬肩,残酷角斗士的月布衬肩,unrestricted,3.3.5.12340,item,32018,APPLY,32018,true,wotlk_native,item:32018|item:32037|slot:SHOULDER|compat:4:1|armor:CLOTH
appearance,211869,appearance.d46034.s1.c4.sc1,12178,active,Test_Ears_Hidden(builtByBlue),Test_Ears_Hidden(builtByBlue),unrestricted,3.3.5.12340,item,33073,APPLY,33073,true,wotlk_native,item:33073|slot:HEAD|compat:4:1|armor:CLOTH
appearance,211870,appearance.d46035.s5.c4.sc1,12179,active,残酷角斗士的月布长袍,残酷角斗士的月布长袍,unrestricted,3.3.5.12340,item,32019,APPLY,32019,true,wotlk_native,item:32019|item:32038|slot:CHEST|compat:4:1|armor:CLOTH
appearance,211871,appearance.d46037.s1.c4.sc1,12180,active,Test_Eyes_Hidden(builtByBlue),Test_Eyes_Hidden(builtByBlue),unrestricted,3.3.5.12340,item,33074,APPLY,33074,true,wotlk_native,item:33074|slot:HEAD|compat:4:1|armor:CLOTH
appearance,211872,appearance.d46038.s1.c4.sc1,12181,active,Test_NoseAndEars_Hidden(builtByBlue),Test_NoseAndEars_Hidden(builtByBlue),unrestricted,3.3.5.12340,item,33075,APPLY,33075,true,wotlk_native,item:33075|slot:HEAD|compat:4:1|armor:CLOTH
appearance,211873,appearance.d46039.s6.c4.sc4,12182,active,老兵的板甲腰带,老兵的板甲腰带,unrestricted,3.3.5.12340,item,32805,APPLY,32805,true,wotlk_native,item:32805|slot:WAIST|compat:4:4|armor:PLATE
appearance,211874,appearance.d46040.s9.c4.sc4,12183,active,老兵的板甲护腕,老兵的板甲护腕,unrestricted,3.3.5.12340,item,32818,APPLY,32818,true,wotlk_native,item:32818|slot:WRIST|compat:4:4|armor:PLATE
appearance,211875,appearance.d46041.s8.c4.sc4,12184,active,老兵的板甲护胫,老兵的板甲护胫,unrestricted,3.3.5.12340,item,32793,APPLY,32793,true,wotlk_native,item:32793|slot:FEET|compat:4:4|armor:PLATE
appearance,211876,appearance.d46042.s6.c4.sc4,12185,active,老兵的板层甲腰带,老兵的板层甲腰带,unrestricted,3.3.5.12340,item,32801,APPLY,32801,true,wotlk_native,item:32801|item:32806|item:32988|slot:WAIST|compat:4:4|armor:PLATE
appearance,211877,appearance.d46043.s9.c4.sc4,12186,active,老兵的板层甲护腕,老兵的板层甲护腕,unrestricted,3.3.5.12340,item,32813,APPLY,32813,true,wotlk_native,item:32813|item:32819|item:32989|slot:WRIST|compat:4:4|armor:PLATE
appearance,211878,appearance.d46044.s8.c4.sc4,12187,active,老兵的板层甲护胫,老兵的板层甲护胫,unrestricted,3.3.5.12340,item,32789,APPLY,32789,true,wotlk_native,item:32789|item:32794|item:32990|slot:FEET|compat:4:4|armor:PLATE
appearance,211879,appearance.d46047.s9.c4.sc3,12188,active,老兵的鳞甲护腕,老兵的鳞甲护腕,unrestricted,3.3.5.12340,item,32816,APPLY,32816,true,wotlk_native,item:32816|item:32817|item:32997|slot:WRIST|compat:4:3|armor:MAIL
appearance,211880,appearance.d46048.s6.c4.sc3,12189,active,老兵的鳞甲束带,老兵的鳞甲束带,unrestricted,3.3.5.12340,item,32803,APPLY,32803,true,wotlk_native,item:32803|item:32804|item:32998|slot:WAIST|compat:4:3|armor:MAIL
appearance,211881,appearance.d46049.s8.c4.sc3,12190,active,老兵的鳞甲战靴,老兵的鳞甲战靴,unrestricted,3.3.5.12340,item,32791,APPLY,32791,true,wotlk_native,item:32791|item:32792|item:32999|slot:FEET|compat:4:3|armor:MAIL
appearance,211882,appearance.d46051.s9.c4.sc3,12191,active,老兵的链甲护腕,老兵的链甲护腕,unrestricted,3.3.5.12340,item,32809,APPLY,32809,true,wotlk_native,item:32809|slot:WRIST|compat:4:3|armor:MAIL
appearance,211883,appearance.d46052.s6.c4.sc3,12192,active,老兵的链甲束带,老兵的链甲束带,unrestricted,3.3.5.12340,item,32797,APPLY,32797,true,wotlk_native,item:32797|slot:WAIST|compat:4:3|armor:MAIL
appearance,211884,appearance.d46053.s8.c4.sc3,12193,active,老兵的链甲战靴,老兵的链甲战靴,unrestricted,3.3.5.12340,item,32785,APPLY,32785,true,wotlk_native,item:32785|slot:FEET|compat:4:3|armor:MAIL
appearance,211885,appearance.d46054.s6.c4.sc2,12194,active,老兵的皮甲腰带,老兵的皮甲腰带,unrestricted,3.3.5.12340,item,32802,APPLY,32802,true,wotlk_native,item:32802|slot:WAIST|compat:4:2|armor:LEATHER
appearance,211886,appearance.d46056.s8.c4.sc2,12195,active,老兵的皮甲长靴,老兵的皮甲长靴,unrestricted,3.3.5.12340,item,32790,APPLY,32790,true,wotlk_native,item:32790|slot:FEET|compat:4:2|armor:LEATHER
appearance,211887,appearance.d46057.s9.c4.sc2,12196,active,老兵的皮甲护腕,老兵的皮甲护腕,unrestricted,3.3.5.12340,item,32814,APPLY,32814,true,wotlk_native,item:32814|item:33893|slot:WRIST|compat:4:2|armor:LEATHER
appearance,211888,appearance.d46058.s6.c4.sc2,12197,active,老兵的龙皮腰带,老兵的龙皮腰带,unrestricted,3.3.5.12340,item,32798,APPLY,32798,true,wotlk_native,item:32798|item:32800|item:32808|slot:WAIST|compat:4:2|armor:LEATHER
appearance,211889,appearance.d46059.s8.c4.sc2,12198,active,老兵的龙皮长靴,老兵的龙皮长靴,unrestricted,3.3.5.12340,item,32786,APPLY,32786,true,wotlk_native,item:32786|item:32788|item:32796|slot:FEET|compat:4:2|armor:LEATHER
appearance,211890,appearance.d46060.s9.c4.sc2,12199,active,老兵的龙皮护腕,老兵的龙皮护腕,unrestricted,3.3.5.12340,item,32810,APPLY,32810,true,wotlk_native,item:32810|item:32812|item:32821|slot:WRIST|compat:4:2|armor:LEATHER
appearance,211891,appearance.d46062.s6.c4.sc1,12200,active,老兵的鬼纹腰带,老兵的鬼纹腰带,unrestricted,3.3.5.12340,item,32799,APPLY,32799,true,wotlk_native,item:32799|slot:WAIST|compat:4:1|armor:CLOTH
appearance,211892,appearance.d46063.s9.c4.sc1,12201,active,老兵的鬼纹护腕,老兵的鬼纹护腕,unrestricted,3.3.5.12340,item,32811,APPLY,32811,true,wotlk_native,item:32811|slot:WRIST|compat:4:1|armor:CLOTH
appearance,211893,appearance.d46064.s8.c4.sc1,12202,active,老兵的鬼纹软靴,老兵的鬼纹软靴,unrestricted,3.3.5.12340,item,32787,APPLY,32787,true,wotlk_native,item:32787|slot:FEET|compat:4:1|armor:CLOTH
appearance,211894,appearance.d46065.s6.c4.sc1,12203,active,老兵的丝质腰带,老兵的丝质腰带,unrestricted,3.3.5.12340,item,32807,APPLY,32807,true,wotlk_native,item:32807|slot:WAIST|compat:4:1|armor:CLOTH
appearance,211895,appearance.d46066.s9.c4.sc1,12204,active,老兵的丝质护腕,老兵的丝质护腕,unrestricted,3.3.5.12340,item,32820,APPLY,32820,true,wotlk_native,item:32820|slot:WRIST|compat:4:1|armor:CLOTH
appearance,211896,appearance.d46067.s8.c4.sc1,12205,active,老兵的丝质裹足,老兵的丝质裹足,unrestricted,3.3.5.12340,item,32795,APPLY,32795,true,wotlk_native,item:32795|slot:FEET|compat:4:1|armor:CLOTH
appearance,211897,appearance.d46068.s6.c4.sc1,12206,active,老兵的月布腰带,老兵的月布腰带,unrestricted,3.3.5.12340,item,32979,APPLY,32979,true,wotlk_native,item:32979|slot:WAIST|compat:4:1|armor:CLOTH
appearance,211898,appearance.d46069.s9.c4.sc1,12207,active,老兵的月布护腕,老兵的月布护腕,unrestricted,3.3.5.12340,item,32980,APPLY,32980,true,wotlk_native,item:32980|slot:WRIST|compat:4:1|armor:CLOTH
appearance,211899,appearance.d46071.s8.c4.sc1,12208,active,老兵的月布便鞋,老兵的月布便鞋,unrestricted,3.3.5.12340,item,32981,APPLY,32981,true,wotlk_native,item:32981|slot:FEET|compat:4:1|armor:CLOTH
appearance,211900,appearance.d46072.s6.c4.sc4,12209,active,守护者腰带,守护者腰带,unrestricted,3.3.5.12340,item,30034,APPLY,30034,true,wotlk_native,item:30034|slot:WAIST|compat:4:4|armor:PLATE
appearance,211901,appearance.d46074.s7.c4.sc4,12210,active,血警卫的护胫,血警卫的护胫,unrestricted,3.3.5.12340,item,29950,APPLY,29950,true,wotlk_native,item:29950|slot:LEGS|compat:4:4|armor:PLATE
appearance,211902,appearance.d46075.s6.c4.sc4,12211,active,红色战斗腰带,红色战斗腰带,unrestricted,3.3.5.12340,item,30032,APPLY,30032,true,wotlk_native,item:30032|slot:WAIST|compat:4:4|armor:PLATE
appearance,211903,appearance.d46076.s10.c4.sc4,12212,active,银月皇家护手,银月皇家护手,unrestricted,3.3.5.12340,item,29998,APPLY,29998,true,wotlk_native,item:29998|slot:HANDS|compat:4:4|armor:PLATE
appearance,211904,appearance.d46078.s1.c4.sc4,12213,active,正义之明亮头盔,正义之明亮头盔,unrestricted,3.3.5.12340,item,30048,APPLY,30048,true,wotlk_native,item:30048|slot:HEAD|compat:4:4|armor:PLATE
appearance,211905,appearance.d46079.s10.c4.sc4,12214,active,波浪荣耀护手,波浪荣耀护手,unrestricted,3.3.5.12340,item,30112,APPLY,30112,true,wotlk_native,item:30112|slot:HANDS|compat:4:4|armor:PLATE
appearance,211906,appearance.d46080.s5.c4.sc4,12215,active,真相之光芒胸甲,真相之光芒胸甲,unrestricted,3.3.5.12340,item,30065,APPLY,30065,true,wotlk_native,item:30065|slot:CHEST|compat:4:4|armor:PLATE
appearance,211907,appearance.d46081.s26.c2.sc3,12216,active,Monster - Gun - Outland Raid D04,Monster - Gun - Outland Raid D04,unrestricted,3.3.5.12340,item,33080,APPLY,33080,true,wotlk_native,item:33080|slot:MAINHAND|compat:2:3|weapon:GUN
