appearanceId,collectionKey,scope,route,modelPath,radius,width,depth,height,extentRatio,outlierReasons
203505,appearance.d22080.s21.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_a_03.m2,0.646229,1.292392,0.069523,0.312097,18.589416,EXTREME_ASPECT_RATIO
203507,appearance.d22084.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_b_01.m2,0.935075,1.87015,0.065926,0.359245,28.367412,EXTREME_ASPECT_RATIO
203509,appearance.d22093.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_a_01.m2,0.906324,1.812648,0.095631,0.396315,18.954607,EXTREME_ASPECT_RATIO
203510,appearance.d22094.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_a_01.m2,0.906324,1.812648,0.095631,0.396315,18.954607,EXTREME_ASPECT_RATIO
203511,appearance.d22095.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_a_02.m2,0.847707,1.695374,0.069523,0.25976,24.3858,EXTREME_ASPECT_RATIO
203512,appearance.d22096.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_broadsword_a_03.m2,0.778061,1.556123,0.095531,0.269328,16.289194,EXTREME_ASPECT_RATIO
203514,appearance.d22098.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_broadsword_a_02.m2,1.063181,2.126363,0.127151,0.325943,16.723132,EXTREME_ASPECT_RATIO
203544,appearance.d22144.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_long_b_04.m2,0.732804,1.448486,0.077128,0.216242,18.780287,EXTREME_ASPECT_RATIO
203549,appearance.d22150.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_jeweled_a_01.m2,1.040729,2.081457,0.110537,0.124912,18.83041,EXTREME_ASPECT_RATIO
203550,appearance.d22151.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_long_b_01.m2,1.225709,2.451417,0.097104,0.110051,25.245273,EXTREME_ASPECT_RATIO
203570,appearance.d22227.s21.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_d_01.m2,0.872122,1.744243,0.093242,0.453641,18.706624,EXTREME_ASPECT_RATIO
203573,appearance.d22233.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_a_01.m2,1.1031,2.206199,0.121614,0.275417,18.140995,EXTREME_ASPECT_RATIO
203574,appearance.d22234.s17.c2.sc6,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_trident_b_01.m2,1.11926,2.238521,0.076089,0.435623,29.419772,EXTREME_ASPECT_RATIO
203575,appearance.d22235.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_a_02.m2,1.096531,2.193062,0.081019,0.275417,27.06849,EXTREME_ASPECT_RATIO
203576,appearance.d22238.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_a_01.m2,1.1031,2.206199,0.121614,0.275417,18.140995,EXTREME_ASPECT_RATIO
203577,appearance.d22239.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_a_02.m2,1.096531,2.193062,0.081019,0.275417,27.06849,EXTREME_ASPECT_RATIO
203578,appearance.d22241.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_a_01.m2,1.1031,2.206199,0.121614,0.275417,18.140995,EXTREME_ASPECT_RATIO
203579,appearance.d22242.s17.c2.sc6,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_a_02.m2,1.096531,2.193062,0.081019,0.275417,27.06849,EXTREME_ASPECT_RATIO
203584,appearance.d22252.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_long_a_03.m2,1.201561,2.403121,0.049566,0.056358,48.483255,EXTREME_ASPECT_RATIO
203593,appearance.d22391.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_other_c_01.m2,1.124012,2.246688,0.133526,0.504585,16.825847,EXTREME_ASPECT_RATIO
203595,appearance.d22394.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_other_a_01.m2,1.189521,2.376651,0.063879,0.148946,37.205514,EXTREME_ASPECT_RATIO
203597,appearance.d22402.s17.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_horde_c_02.m2,0.969279,1.938548,0.117577,0.475192,16.487476,EXTREME_ASPECT_RATIO
203628,appearance.d22671.s25.c2.sc16,NONPUBLIC,RANGED,item\objectcomponents\weapon\polearm_2h_bladed_a_01.m2,1.1031,2.206199,0.121614,0.275417,18.140995,EXTREME_ASPECT_RATIO
203654,appearance.d22731.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_horde_c_03.m2,0.848015,1.696023,0.082715,0.420443,20.504419,EXTREME_ASPECT_RATIO
203850,appearance.d23224.s17.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_b_02.m2,0.929642,1.859284,0.084645,0.461327,21.965668,EXTREME_ASPECT_RATIO
203865,appearance.d23264.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_b_02.m2,0.929642,1.859284,0.084645,0.461327,21.965668,EXTREME_ASPECT_RATIO
203874,appearance.d23283.s17.c2.sc6,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_c_01.m2,1.09197,2.183686,0.082967,0.162036,26.319934,EXTREME_ASPECT_RATIO
203911,appearance.d23465.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_other_a_01.m2,1.189521,2.376651,0.063879,0.148946,37.205514,EXTREME_ASPECT_RATIO
203921,appearance.d23508.s13.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_broadsword_a_01.m2,0.897979,1.795958,0.101721,0.225879,17.655725,EXTREME_ASPECT_RATIO
203961,appearance.d23639.s15.c2.sc2,NONPUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_b_02.m2,1.187731,1.958303,0.068972,0.763025,28.392725,EXTREME_ASPECT_RATIO
203962,appearance.d23656.s17.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_b_01.m2,0.935075,1.87015,0.065926,0.359245,28.367412,EXTREME_ASPECT_RATIO
203963,appearance.d23669.s17.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_b_02.m2,0.929642,1.859284,0.084645,0.461327,21.965668,EXTREME_ASPECT_RATIO
203964,appearance.d23673.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_long_d_01.m2,1.217385,2.430926,0.10459,0.536933,23.242432,EXTREME_ASPECT_RATIO
203967,appearance.d23692.s13.c2.sc7,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_b_01.m2,0.705841,1.411683,0.063618,0.413965,22.189993,EXTREME_ASPECT_RATIO
203975,appearance.d23734.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_sabre_b_02.m2,0.663483,1.296368,0.073742,0.283322,17.579778,EXTREME_ASPECT_RATIO
203990,appearance.d23798.s13.c2.sc7,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_b_02.m2,0.735474,1.470949,0.065926,0.359245,22.312123,EXTREME_ASPECT_RATIO
204006,appearance.d23875.s17.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_ashbringer.m2,1.414883,2.219906,0.08188,1.468238,27.1117,EXTREME_ASPECT_RATIO
204019,appearance.d23969.s17.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_b_02.m2,0.929642,1.859284,0.084645,0.461327,21.965668,EXTREME_ASPECT_RATIO
204023,appearance.d24014.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_other_c_01.m2,1.124012,2.246688,0.133526,0.504585,16.825847,EXTREME_ASPECT_RATIO
204024,appearance.d24014.s23.c4.sc0,PUBLIC,HELD_IN_OFFHAND,item\objectcomponents\weapon\stave_2h_other_c_01.m2,1.124012,2.246688,0.133526,0.504585,16.825847,EXTREME_ASPECT_RATIO
204025,appearance.d24015.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_other_c_01.m2,1.124012,2.246688,0.133526,0.504585,16.825847,EXTREME_ASPECT_RATIO
204026,appearance.d24016.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_other_c_01.m2,1.124012,2.246688,0.133526,0.504585,16.825847,EXTREME_ASPECT_RATIO
204033,appearance.d24049.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_broadsword_a_01.m2,0.897979,1.795958,0.101721,0.225879,17.655725,EXTREME_ASPECT_RATIO
204036,appearance.d24063.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_long_a_03.m2,1.201561,2.403121,0.049566,0.056358,48.483255,EXTREME_ASPECT_RATIO
204064,appearance.d24166.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_bastard_d_01.m2,0.958051,1.916102,0.099107,0.589121,19.33367,EXTREME_ASPECT_RATIO
204081,appearance.d24255.s17.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_horde_c_03.m2,0.848015,1.696023,0.082715,0.420443,20.504419,EXTREME_ASPECT_RATIO
204094,appearance.d24342.s17.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_horde_c_02.m2,0.969279,1.938548,0.117577,0.475192,16.487476,EXTREME_ASPECT_RATIO
204103,appearance.d24370.s17.c2.sc6,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_c_01.m2,1.09197,2.183686,0.082967,0.162036,26.319934,EXTREME_ASPECT_RATIO
204109,appearance.d24461.s17.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_horde_c_02.m2,0.969279,1.938548,0.117577,0.475192,16.487476,EXTREME_ASPECT_RATIO
204114,appearance.d24480.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_other_c_01.m2,1.124012,2.246688,0.133526,0.504585,16.825847,EXTREME_ASPECT_RATIO
204191,appearance.d24813.s17.c2.sc8,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_broadsword_a_01.m2,0.897979,1.795958,0.101721,0.225879,17.655725,EXTREME_ASPECT_RATIO
204199,appearance.d24925.s13.c2.sc7,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\glave_1h_dualblade_b_01.m2,0.894262,1.767933,0.076575,0.270613,23.0876,EXTREME_ASPECT_RATIO
204203,appearance.d24930.s15.c2.sc2,NONPUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_c_01.m2,1.062182,1.783298,0.063583,0.663696,28.046774,EXTREME_ASPECT_RATIO
204204,appearance.d24931.s15.c2.sc2,NONPUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_c_02.m2,1.16304,1.976977,0.067398,0.617843,29.332873,EXTREME_ASPECT_RATIO
204224,appearance.d25036.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_c_01.m2,0.728466,1.456932,0.078462,0.255199,18.568632,EXTREME_ASPECT_RATIO
204251,appearance.d25155.s17.c2.sc6,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_b_02.m2,1.12959,2.25918,0.076089,0.193408,29.691283,EXTREME_ASPECT_RATIO
204289,appearance.d25278.s17.c2.sc10,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_other_a_01.m2,1.189521,2.376651,0.063879,0.148946,37.205514,EXTREME_ASPECT_RATIO
204311,appearance.d25504.s13.c2.sc0,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\glave_1h_dualblade_c_01.m2,1.051915,2.057242,0.086785,0.440289,23.705041,EXTREME_ASPECT_RATIO
204312,appearance.d25506.s13.c2.sc7,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\glave_1h_dualblade_a_01.m2,0.734208,1.462162,0.072929,0.135377,20.049116,EXTREME_ASPECT_RATIO
204313,appearance.d25507.s13.c2.sc7,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\glave_1h_dualblade_a_03.m2,0.631476,1.262851,0.06287,0.184713,20.086703,EXTREME_ASPECT_RATIO
204314,appearance.d25508.s13.c2.sc7,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\glave_1h_dualblade_b_01.m2,0.894262,1.767933,0.076575,0.270613,23.0876,EXTREME_ASPECT_RATIO
204316,appearance.d25510.s13.c2.sc7,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\glave_1h_dualblade_b_03.m2,0.903646,1.807254,0.089484,0.292303,20.196393,EXTREME_ASPECT_RATIO
204317,appearance.d25511.s13.c2.sc7,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\glave_1h_dualblade_c_01.m2,1.051915,2.057242,0.086785,0.440289,23.705041,EXTREME_ASPECT_RATIO
204330,appearance.d25602.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_c_01.m2,1.062182,1.783298,0.063583,0.663696,28.046774,EXTREME_ASPECT_RATIO
204331,appearance.d25603.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_c_01.m2,1.062182,1.783298,0.063583,0.663696,28.046774,EXTREME_ASPECT_RATIO
204332,appearance.d25604.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_c_01.m2,1.062182,1.783298,0.063583,0.663696,28.046774,EXTREME_ASPECT_RATIO
204333,appearance.d25606.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_c_02.m2,1.16304,1.976977,0.067398,0.617843,29.332873,EXTREME_ASPECT_RATIO
204348,appearance.d25630.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_a_02.m2,1.096531,2.193062,0.081019,0.275417,27.06849,EXTREME_ASPECT_RATIO
204349,appearance.d25631.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_b_02.m2,1.12959,2.25918,0.076089,0.193408,29.691283,EXTREME_ASPECT_RATIO
204350,appearance.d25632.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_b_02.m2,1.12959,2.25918,0.076089,0.193408,29.691283,EXTREME_ASPECT_RATIO
204351,appearance.d25633.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_b_02.m2,1.12959,2.25918,0.076089,0.193408,29.691283,EXTREME_ASPECT_RATIO
204942,appearance.d26463.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_sabre_b_02.m2,0.663483,1.296368,0.073742,0.283322,17.579778,EXTREME_ASPECT_RATIO
204960,appearance.d26500.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_a_01.m2,1.1031,2.206199,0.121614,0.275417,18.140995,EXTREME_ASPECT_RATIO
204983,appearance.d26579.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_a_02.m2,0.60358,1.207161,0.069523,0.275063,17.363477,EXTREME_ASPECT_RATIO
204984,appearance.d26585.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_a_01.m2,0.906324,1.812648,0.095631,0.396315,18.954607,EXTREME_ASPECT_RATIO
204985,appearance.d26586.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_broadsword_a_03.m2,0.778061,1.556123,0.095531,0.269328,16.289194,EXTREME_ASPECT_RATIO
204987,appearance.d26590.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_a_02.m2,0.847707,1.695374,0.069523,0.25976,24.3858,EXTREME_ASPECT_RATIO
204996,appearance.d26598.s17.c2.sc6,NONPUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_trident_b_01.m2,1.11926,2.238521,0.076089,0.435623,29.419772,EXTREME_ASPECT_RATIO
205025,appearance.d26676.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_b_01.m2,0.935075,1.87015,0.065926,0.359245,28.367412,EXTREME_ASPECT_RATIO
205508,appearance.d27492.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_c_02.m2,1.16304,1.976977,0.067398,0.617843,29.332873,EXTREME_ASPECT_RATIO
206012,appearance.d28225.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_jeweled_a_03.m2,0.993953,1.987906,0.113557,0.128324,17.505799,EXTREME_ASPECT_RATIO
206022,appearance.d28235.s15.c2.sc2,NONPUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_short_a_01.m2,1.068146,1.765619,0.094876,0.576256,18.609754,EXTREME_ASPECT_RATIO
206031,appearance.d28245.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_a_01.m2,0.906324,1.812648,0.095631,0.396315,18.954607,EXTREME_ASPECT_RATIO
206082,appearance.d28308.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_b_01.m2,1.049476,1.72989,0.069941,0.633576,24.733561,EXTREME_ASPECT_RATIO
206083,appearance.d28309.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_c_01.m2,1.062182,1.783298,0.063583,0.663696,28.046774,EXTREME_ASPECT_RATIO
206090,appearance.d28316.s21.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_sabre_b_02.m2,0.663483,1.296368,0.073742,0.283322,17.579778,EXTREME_ASPECT_RATIO
206093,appearance.d28321.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_b_02.m2,0.929642,1.859284,0.084645,0.461327,21.965668,EXTREME_ASPECT_RATIO
206094,appearance.d28322.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_c_02.m2,1.16304,1.976977,0.067398,0.617843,29.332873,EXTREME_ASPECT_RATIO
206112,appearance.d28344.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_b_01.m2,1.049476,1.72989,0.069941,0.633576,24.733561,EXTREME_ASPECT_RATIO
206115,appearance.d28347.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_b_02.m2,0.929642,1.859284,0.084645,0.461327,21.965668,EXTREME_ASPECT_RATIO
206197,appearance.d28458.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_b_02.m2,0.735474,1.470949,0.065926,0.359245,22.312123,EXTREME_ASPECT_RATIO
206203,appearance.d28466.s23.c4.sc0,PUBLIC,HELD_IN_OFFHAND,item\objectcomponents\weapon\stave_2h_long_a_02.m2,1.28734,2.574679,0.097151,0.11021,26.501827,EXTREME_ASPECT_RATIO
206207,appearance.d28470.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_long_c_02.m2,1.198592,2.370163,0.143702,0.35891,16.493598,EXTREME_ASPECT_RATIO
206214,appearance.d28478.s23.c4.sc0,PUBLIC,HELD_IN_OFFHAND,item\objectcomponents\weapon\stave_2h_long_b_01.m2,1.225709,2.451417,0.097104,0.110051,25.245273,EXTREME_ASPECT_RATIO
206217,appearance.d28481.s23.c4.sc0,PUBLIC,HELD_IN_OFFHAND,item\objectcomponents\weapon\stave_2h_long_b_04.m2,0.732804,1.448486,0.077128,0.216242,18.780287,EXTREME_ASPECT_RATIO
206224,appearance.d28489.s23.c4.sc0,PUBLIC,HELD_IN_OFFHAND,item\objectcomponents\weapon\stave_2h_long_d_01.m2,1.217385,2.430926,0.10459,0.536933,23.242432,EXTREME_ASPECT_RATIO
206226,appearance.d28491.s23.c4.sc0,PUBLIC,HELD_IN_OFFHAND,item\objectcomponents\weapon\stave_2h_long_a_03.m2,1.201561,2.403121,0.049566,0.056358,48.483255,EXTREME_ASPECT_RATIO
206227,appearance.d28492.s23.c4.sc0,PUBLIC,HELD_IN_OFFHAND,item\objectcomponents\weapon\stave_2h_long_a_02.m2,1.28734,2.574679,0.097151,0.11021,26.501827,EXTREME_ASPECT_RATIO
206232,appearance.d28502.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_long_b_03.m2,1.227987,2.455123,0.080802,0.210225,30.384434,EXTREME_ASPECT_RATIO
206237,appearance.d28510.s23.c4.sc0,PUBLIC,HELD_IN_OFFHAND,item\objectcomponents\weapon\stave_2h_jeweled_a_01.m2,1.040729,2.081457,0.110537,0.124912,18.83041,EXTREME_ASPECT_RATIO
206241,appearance.d28513.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_long_c_01.m2,1.177365,2.35473,0.097209,0.302856,24.223374,EXTREME_ASPECT_RATIO
206242,appearance.d28513.s23.c4.sc0,PUBLIC,HELD_IN_OFFHAND,item\objectcomponents\weapon\stave_2h_long_c_01.m2,1.177365,2.35473,0.097209,0.302856,24.223374,EXTREME_ASPECT_RATIO
206244,appearance.d28515.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_c_02.m2,1.16304,1.976977,0.067398,0.617843,29.332873,EXTREME_ASPECT_RATIO
206246,appearance.d28517.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_b_02.m2,0.929642,1.859284,0.084645,0.461327,21.965668,EXTREME_ASPECT_RATIO
206257,appearance.d28529.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_broadsword_a_03.m2,0.778061,1.556123,0.095531,0.269328,16.289194,EXTREME_ASPECT_RATIO
206262,appearance.d28535.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_a_02.m2,0.847707,1.695374,0.069523,0.25976,24.3858,EXTREME_ASPECT_RATIO
206263,appearance.d28536.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_b_01.m2,0.935075,1.87015,0.065926,0.359245,28.367412,EXTREME_ASPECT_RATIO
206269,appearance.d28543.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_b_01.m2,1.049476,1.72989,0.069941,0.633576,24.733561,EXTREME_ASPECT_RATIO
206271,appearance.d28545.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_short_a_01.m2,1.068146,1.765619,0.094876,0.576256,18.609754,EXTREME_ASPECT_RATIO
206273,appearance.d28547.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_c_01.m2,1.062182,1.783298,0.063583,0.663696,28.046774,EXTREME_ASPECT_RATIO
206281,appearance.d28561.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_b_01.m2,0.705841,1.411683,0.063618,0.413965,22.189993,EXTREME_ASPECT_RATIO
206286,appearance.d28567.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_a_03.m2,0.646229,1.292392,0.069523,0.312097,18.589416,EXTREME_ASPECT_RATIO
206291,appearance.d28572.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_b_01.m2,1.049476,1.72989,0.069941,0.633576,24.733561,EXTREME_ASPECT_RATIO
206293,appearance.d28575.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_b_01.m2,1.049476,1.72989,0.069941,0.633576,24.733561,EXTREME_ASPECT_RATIO
206305,appearance.d28592.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_long_a_03.m2,1.201561,2.403121,0.049566,0.056358,48.483255,EXTREME_ASPECT_RATIO
206306,appearance.d28593.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_sabre_a_02.m2,0.580217,1.159211,0.066434,0.224464,17.449062,EXTREME_ASPECT_RATIO
206319,appearance.d28610.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_jeweled_a_01.m2,1.040729,2.081457,0.110537,0.124912,18.83041,EXTREME_ASPECT_RATIO
206327,appearance.d28624.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_horde_c_02.m2,0.969279,1.938548,0.117577,0.475192,16.487476,EXTREME_ASPECT_RATIO
206366,appearance.d28672.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_b_02.m2,1.12959,2.25918,0.076089,0.193408,29.691283,EXTREME_ASPECT_RATIO
206370,appearance.d28676.s13.c2.sc7,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_1h_long_a_03.m2,0.646229,1.292392,0.069523,0.312097,18.589416,EXTREME_ASPECT_RATIO
206372,appearance.d28678.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_broadsword_a_01.m2,0.897979,1.795958,0.101721,0.225879,17.655725,EXTREME_ASPECT_RATIO
206389,appearance.d28699.s17.c2.sc10,PUBLIC,MAINHAND,item\objectcomponents\weapon\stave_2h_jeweled_a_03.m2,0.993953,1.987906,0.113557,0.128324,17.505799,EXTREME_ASPECT_RATIO
206396,appearance.d28707.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_b_01.m2,0.935075,1.87015,0.065926,0.359245,28.367412,EXTREME_ASPECT_RATIO
206443,appearance.d28758.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_a_02.m2,1.096531,2.193062,0.081019,0.275417,27.06849,EXTREME_ASPECT_RATIO
206447,appearance.d28764.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_b_02.m2,1.12959,2.25918,0.076089,0.193408,29.691283,EXTREME_ASPECT_RATIO
206449,appearance.d28766.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_c_01.m2,1.062182,1.783298,0.063583,0.663696,28.046774,EXTREME_ASPECT_RATIO
206451,appearance.d28768.s17.c2.sc8,PUBLIC,MAINHAND,item\objectcomponents\weapon\sword_2h_claymore_b_01.m2,0.935075,1.87015,0.065926,0.359245,28.367412,EXTREME_ASPECT_RATIO
206455,appearance.d28772.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_c_01.m2,1.062182,1.783298,0.063583,0.663696,28.046774,EXTREME_ASPECT_RATIO
206462,appearance.d28780.s15.c2.sc2,PUBLIC,RANGED,item\objectcomponents\weapon\bow_1h_standard_c_01.m2,1.062182,1.783298,0.063583,0.663696,28.046774,EXTREME_ASPECT_RATIO
206471,appearance.d28790.s17.c2.sc6,PUBLIC,MAINHAND,item\objectcomponents\weapon\polearm_2h_bladed_a_02.m2,1.096531,2.193062,0.081019,0.275417,27.06849,EXTREME_ASPECT_RATIO
