typeKey,collectionId,collectionKey,ordinal,lifecycle,name_enUS,name_zhCN,policyKey,sourceBuild,sourceKind,sourceId,actionKind,actionId,assetReady,assetProfile,aliases
set,300336,set.itemset.760,19017,active,角斗士的恐怖板甲,角斗士的恐怖板甲,unrestricted,3.3.5.12340,item_set,760,APPLY,300336,true,wotlk_native,itemset:760|variant:1
set,300337,set.itemset.761,19018,active,冬季套装,冬季套装,unrestricted,3.3.5.12340,item_set,761,APPLY,300337,true,wotlk_native,itemset:761|variant:1
set,300338,set.itemset.762,19019,active,美酒节套装,美酒节套装,unrestricted,3.3.5.12340,item_set,762,APPLY,300338,true,wotlk_native,itemset:762|variant:1
set,300339,set.itemset.763,19020,active,霜纹套装,霜纹套装,unrestricted,3.3.5.12340,item_set,763,APPLY,300339,true,wotlk_native,itemset:763|variant:1
set,300340,set.itemset.764,19021,active,暮纹套装,暮纹套装,unrestricted,3.3.5.12340,item_set,764,APPLY,300340,true,wotlk_native,itemset:764|variant:1
set,300341,set.itemset.765,19022,active,角斗士的战甲,角斗士的战甲,unrestricted,3.3.5.12340,item_set,765,APPLY,300341,true,wotlk_native,itemset:765|variant:1
set,300342,set.itemset.766,19023,active,角斗士的辩护,角斗士的辩护,unrestricted,3.3.5.12340,item_set,766,APPLY,300342,true,wotlk_native,itemset:766|variant:1
set,300343,set.itemset.767,19024,active,角斗士的救赎,角斗士的救赎,unrestricted,3.3.5.12340,item_set,767,APPLY,300343,true,wotlk_native,itemset:767|variant:1
set,300344,set.itemset.768,19025,active,角斗士的亵渎,角斗士的亵渎,unrestricted,3.3.5.12340,item_set,768,APPLY,300344,true,wotlk_native,itemset:768|variant:1
set,300345,set.itemset.769,19026,active,角斗士的雷霆之拳,角斗士的雷霆之拳,unrestricted,3.3.5.12340,item_set,769,APPLY,300345,true,wotlk_native,itemset:769|variant:1
set,300346,set.itemset.770,19027,active,角斗士的震撼,角斗士的震撼,unrestricted,3.3.5.12340,item_set,770,APPLY,300346,true,wotlk_native,itemset:770|variant:1
set,300347,set.itemset.771,19028,active,角斗士的战争之潮,角斗士的战争之潮,unrestricted,3.3.5.12340,item_set,771,APPLY,300347,true,wotlk_native,itemset:771|variant:1
set,300348,set.itemset.772,19029,active,角斗士的猎装,角斗士的猎装,unrestricted,3.3.5.12340,item_set,772,APPLY,300348,true,wotlk_native,itemset:772|variant:1
set,300349,set.itemset.773,19030,active,角斗士的庇护,角斗士的庇护,unrestricted,3.3.5.12340,item_set,773,APPLY,300349,true,wotlk_native,itemset:773|variant:1
set,300350,set.itemset.774,19031,active,角斗士的野性之皮,角斗士的野性之皮,unrestricted,3.3.5.12340,item_set,774,APPLY,300350,true,wotlk_native,itemset:774|variant:1
set,300351,set.itemset.775,19032,active,角斗士的圣装,角斗士的圣装,unrestricted,3.3.5.12340,item_set,775,APPLY,300351,true,wotlk_native,itemset:775|variant:1
set,300352,set.itemset.776,19033,active,角斗士的套装,角斗士的套装,unrestricted,3.3.5.12340,item_set,776,APPLY,300352,true,wotlk_native,itemset:776|variant:1
set,300353,set.itemset.777,19034,active,角斗士的天职,角斗士的天职,unrestricted,3.3.5.12340,item_set,777,APPLY,300353,true,wotlk_native,itemset:777|variant:1
set,300354,set.itemset.778,19035,active,角斗士的神服,角斗士的神服,unrestricted,3.3.5.12340,item_set,778,APPLY,300354,true,wotlk_native,itemset:778|variant:1
set,300355,set.itemset.779,19036,active,角斗士的法衣,角斗士的法衣,unrestricted,3.3.5.12340,item_set,779,APPLY,300355,true,wotlk_native,itemset:779|variant:1
set,300356,set.itemset.780,19037,active,角斗士的魔能套装,角斗士的魔能套装,unrestricted,3.3.5.12340,item_set,780,APPLY,300356,true,wotlk_native,itemset:780|variant:1
set,300357,set.itemset.781,19038,active,神圣的亡灵净化法衣,神圣的亡灵净化法衣,unrestricted,3.3.5.12340,item_set,781,APPLY,300357,true,wotlk_native,itemset:781|variant:1
set,300358,set.itemset.782,19039,active,神圣的亡灵毁灭护甲,神圣的亡灵毁灭护甲,unrestricted,3.3.5.12340,item_set,782,APPLY,300358,true,wotlk_native,itemset:782|variant:1
set,300359,set.itemset.783,19040,active,神圣的亡灵毁灭套装,神圣的亡灵毁灭套装,unrestricted,3.3.5.12340,item_set,783,APPLY,300359,true,wotlk_native,itemset:783|variant:1
set,300360,set.itemset.784,19041,active,神圣的亡灵毁灭战甲,神圣的亡灵毁灭战甲,unrestricted,3.3.5.12340,item_set,784,APPLY,300360,true,wotlk_native,itemset:784|variant:1
set,300361,set.itemset.785,19042,active,仲夏节套装,仲夏节套装,unrestricted,3.3.5.12340,item_set,785,APPLY,300361,true,wotlk_native,itemset:785|variant:1
set,300362,set.itemset.787,19043,active,无畏铠甲,无畏铠甲,unrestricted,3.3.5.12340,item_set,787,APPLY,300362,true,wotlk_native,itemset:787|variant:1
set,300363,set.itemset.788,19044,active,无畏战甲,无畏战甲,unrestricted,3.3.5.12340,item_set,788,APPLY,300363,true,wotlk_native,itemset:788|variant:1
set,300364,set.itemset.789,19045,active,救赎战甲,救赎战甲,unrestricted,3.3.5.12340,item_set,789,APPLY,300364,true,wotlk_native,itemset:789|variant:1
set,300365,set.itemset.790,19046,active,救赎圣甲,救赎圣甲,unrestricted,3.3.5.12340,item_set,790,APPLY,300365,true,wotlk_native,itemset:790|variant:1
set,300366,set.itemset.791,19047,active,救赎铠甲,救赎铠甲,unrestricted,3.3.5.12340,item_set,791,APPLY,300366,true,wotlk_native,itemset:791|variant:1
set,300367,set.itemset.792,19048,active,天灾苦痛战甲,天灾苦痛战甲,unrestricted,3.3.5.12340,item_set,792,APPLY,300367,true,wotlk_native,itemset:792|variant:1
set,300368,set.itemset.793,19049,active,天灾苦痛铠甲,天灾苦痛铠甲,unrestricted,3.3.5.12340,item_set,793,APPLY,300368,true,wotlk_native,itemset:793|variant:1
set,300369,set.itemset.794,19050,active,地穴追猎者战甲,地穴追猎者战甲,unrestricted,3.3.5.12340,item_set,794,APPLY,300369,true,wotlk_native,itemset:794|variant:1
set,300370,set.itemset.795,19051,active,碎地者战甲,碎地者战甲,unrestricted,3.3.5.12340,item_set,795,APPLY,300370,true,wotlk_native,itemset:795|variant:1
set,300371,set.itemset.796,19052,active,碎地者套装,碎地者套装,unrestricted,3.3.5.12340,item_set,796,APPLY,300371,true,wotlk_native,itemset:796|variant:1
set,300372,set.itemset.797,19053,active,碎地者法衣,碎地者法衣,unrestricted,3.3.5.12340,item_set,797,APPLY,300372,true,wotlk_native,itemset:797|variant:1
set,300373,set.itemset.798,19054,active,梦游者战甲,梦游者战甲,unrestricted,3.3.5.12340,item_set,798,APPLY,300373,true,wotlk_native,itemset:798|variant:1
set,300374,set.itemset.799,19055,active,梦游者法衣,梦游者法衣,unrestricted,3.3.5.12340,item_set,799,APPLY,300374,true,wotlk_native,itemset:799|variant:1
set,300375,set.itemset.800,19056,active,梦游者套装,梦游者套装,unrestricted,3.3.5.12340,item_set,800,APPLY,300375,true,wotlk_native,itemset:800|variant:1
set,300376,set.itemset.801,19057,active,骨镰战甲,骨镰战甲,unrestricted,3.3.5.12340,item_set,801,APPLY,300376,true,wotlk_native,itemset:801|variant:1
set,300377,set.itemset.802,19058,active,瘟疫之心套装,瘟疫之心套装,unrestricted,3.3.5.12340,item_set,802,APPLY,300377,true,wotlk_native,itemset:802|variant:1
set,300378,set.itemset.803,19059,active,霜火套装,霜火套装,unrestricted,3.3.5.12340,item_set,803,APPLY,300378,true,wotlk_native,itemset:803|variant:1
set,300379,set.itemset.804,19060,active,信仰法衣,信仰法衣,unrestricted,3.3.5.12340,item_set,804,APPLY,300379,true,wotlk_native,itemset:804|variant:1
set,300380,set.itemset.805,19061,active,信仰套装,信仰套装,unrestricted,3.3.5.12340,item_set,805,APPLY,300380,true,wotlk_native,itemset:805|variant:1
set,300381,set.itemset.812,19062,active,春季礼服,春季礼服,unrestricted,3.3.5.12340,item_set,812,APPLY,300381,true,wotlk_native,itemset:812|variant:1
set,300382,set.itemset.813,19063,active,剔骨者战甲,剔骨者战甲,unrestricted,3.3.5.12340,item_set,813,APPLY,300382,true,wotlk_native,itemset:813|variant:1
set,300383,set.itemset.814,19064,active,精饰萨隆邪铁战甲,精饰萨隆邪铁战甲,unrestricted,3.3.5.12340,item_set,814,APPLY,300383,true,wotlk_native,itemset:814|variant:1
set,300384,set.itemset.815,19065,active,阴云战甲,阴云战甲,unrestricted,3.3.5.12340,item_set,815,APPLY,300384,true,wotlk_native,itemset:815|variant:1
set,300385,set.itemset.816,19066,active,野蛮萨隆邪铁战甲,野蛮萨隆邪铁战甲,unrestricted,3.3.5.12340,item_set,816,APPLY,300385,true,wotlk_native,itemset:816|variant:1
set,300386,set.itemset.817,19067,active,雷革战甲,雷革战甲,unrestricted,3.3.5.12340,item_set,817,APPLY,300386,true,wotlk_native,itemset:817|variant:1
set,300387,set.itemset.818,19068,active,迅箭战甲,迅箭战甲,unrestricted,3.3.5.12340,item_set,818,APPLY,300387,true,wotlk_native,itemset:818|variant:1
set,300388,set.itemset.819,19069,active,冰霜原始战甲,冰霜原始战甲,unrestricted,3.3.5.12340,item_set,819,APPLY,300388,true,wotlk_native,itemset:819|variant:1
set,300389,set.itemset.820,19070,active,庇护战甲,庇护战甲,unrestricted,3.3.5.12340,item_set,820,APPLY,300389,true,wotlk_native,itemset:820|variant:1
set,300390,set.itemset.821,19071,active,庇护板甲,庇护板甲,unrestricted,3.3.5.12340,item_set,821,APPLY,300390,true,wotlk_native,itemset:821|variant:1
set,300391,set.itemset.822,19072,active,庇护魔装,庇护魔装,unrestricted,3.3.5.12340,item_set,822,APPLY,300391,true,wotlk_native,itemset:822|variant:1
set,300392,set.itemset.823,19073,active,世界击碎者战甲,世界击碎者战甲,unrestricted,3.3.5.12340,item_set,823,APPLY,300392,true,wotlk_native,itemset:823|variant:1
set,300393,set.itemset.824,19074,active,世界击碎者魔装,世界击碎者魔装,unrestricted,3.3.5.12340,item_set,824,APPLY,300393,true,wotlk_native,itemset:824|variant:1
set,300394,set.itemset.825,19075,active,世界击碎者法衣,世界击碎者法衣,unrestricted,3.3.5.12340,item_set,825,APPLY,300394,true,wotlk_native,itemset:825|variant:1
set,300395,set.itemset.826,19076,active,恐怖利刃战甲,恐怖利刃战甲,unrestricted,3.3.5.12340,item_set,826,APPLY,300395,true,wotlk_native,itemset:826|variant:1
set,300396,set.itemset.827,19077,active,夜歌战甲,夜歌战甲,unrestricted,3.3.5.12340,item_set,827,APPLY,300396,true,wotlk_native,itemset:827|variant:1
set,300397,set.itemset.828,19078,active,夜歌魔装,夜歌魔装,unrestricted,3.3.5.12340,item_set,828,APPLY,300397,true,wotlk_native,itemset:828|variant:1
set,300398,set.itemset.829,19079,active,夜歌法衣,夜歌法衣,unrestricted,3.3.5.12340,item_set,829,APPLY,300398,true,wotlk_native,itemset:829|variant:1
set,300399,set.itemset.830,19080,active,突围战甲,突围战甲,unrestricted,3.3.5.12340,item_set,830,APPLY,300399,true,wotlk_native,itemset:830|variant:1
set,300400,set.itemset.831,19081,active,突围板甲,突围板甲,unrestricted,3.3.5.12340,item_set,831,APPLY,300400,true,wotlk_native,itemset:831|variant:1
set,300401,set.itemset.832,19082,active,圣灵魔装,圣灵魔装,unrestricted,3.3.5.12340,item_set,832,APPLY,300401,true,wotlk_native,itemset:832|variant:1
set,300402,set.itemset.833,19083,active,圣灵法衣,圣灵法衣,unrestricted,3.3.5.12340,item_set,833,APPLY,300402,true,wotlk_native,itemset:833|variant:1
set,300403,set.itemset.834,19084,active,黑暗符印战甲,黑暗符印战甲,unrestricted,3.3.5.12340,item_set,834,APPLY,300403,true,wotlk_native,itemset:834|variant:1
set,300404,set.itemset.835,19085,active,黑暗符印板甲,黑暗符印板甲,unrestricted,3.3.5.12340,item_set,835,APPLY,300404,true,wotlk_native,itemset:835|variant:1
set,300405,set.itemset.836,19086,active,肯瑞托,肯瑞托,unrestricted,3.3.5.12340,item_set,836,APPLY,300405,true,wotlk_native,itemset:836|variant:1
set,300406,set.itemset.837,19087,active,死亡信使,死亡信使,unrestricted,3.3.5.12340,item_set,837,APPLY,300406,true,wotlk_native,itemset:837|variant:1
set,300407,set.itemset.838,19088,active,天灾追猎者,天灾追猎者,unrestricted,3.3.5.12340,item_set,838,APPLY,300407,true,wotlk_native,itemset:838|variant:1
set,300408,set.itemset.843,19089,active,卡德加的法衣,卡德加的法衣,unrestricted,3.3.5.12340,item_set,843,APPLY,300408,true,wotlk_native,itemset:843|variant:1
set,300409,set.itemset.844,19090,active,逐日者的法衣,逐日者的法衣,unrestricted,3.3.5.12340,item_set,844,APPLY,300409,true,wotlk_native,itemset:844|variant:1
set,300410,set.itemset.845,19091,active,古尔丹的法衣,古尔丹的法衣,unrestricted,3.3.5.12340,item_set,845,APPLY,300410,true,wotlk_native,itemset:845|variant:1
set,300411,set.itemset.846,19092,active,克尔苏加德的法衣,克尔苏加德的法衣,unrestricted,3.3.5.12340,item_set,846,APPLY,300411,true,wotlk_native,itemset:846|variant:1
set,300412,set.itemset.847,19093,active,维伦的圣装,维伦的圣装,unrestricted,3.3.5.12340,item_set,847,APPLY,300412,true,wotlk_native,itemset:847|variant:1
set,300413,set.itemset.848,19094,active,萨布拉的圣装,萨布拉的圣装,unrestricted,3.3.5.12340,item_set,848,APPLY,300413,true,wotlk_native,itemset:848|variant:1
set,300414,set.itemset.849,19095,active,维伦的法衣,维伦的法衣,unrestricted,3.3.5.12340,item_set,849,APPLY,300414,true,wotlk_native,itemset:849|variant:1
set,300415,set.itemset.850,19096,active,萨布拉的法衣,萨布拉的法衣,unrestricted,3.3.5.12340,item_set,850,APPLY,300415,true,wotlk_native,itemset:850|variant:1
set,300416,set.itemset.851,19097,active,玛法里奥的圣装,玛法里奥的圣装,unrestricted,3.3.5.12340,item_set,851,APPLY,300416,true,wotlk_native,itemset:851|variant:1
set,300417,set.itemset.852,19098,active,伊哈缪尔的圣装,伊哈缪尔的圣装,unrestricted,3.3.5.12340,item_set,852,APPLY,300417,true,wotlk_native,itemset:852|variant:1
set,300418,set.itemset.853,19099,active,玛法里奥的法衣,玛法里奥的法衣,unrestricted,3.3.5.12340,item_set,853,APPLY,300418,true,wotlk_native,itemset:853|variant:1
set,300419,set.itemset.854,19100,active,伊哈缪尔的法衣,伊哈缪尔的法衣,unrestricted,3.3.5.12340,item_set,854,APPLY,300419,true,wotlk_native,itemset:854|variant:1
set,300420,set.itemset.855,19101,active,玛法里奥的战甲,玛法里奥的战甲,unrestricted,3.3.5.12340,item_set,855,APPLY,300420,true,wotlk_native,itemset:855|variant:1
set,300421,set.itemset.856,19102,active,伊哈缪尔的战甲,伊哈缪尔的战甲,unrestricted,3.3.5.12340,item_set,856,APPLY,300421,true,wotlk_native,itemset:856|variant:1
set,300422,set.itemset.857,19103,active,范克里夫的战甲,范克里夫的战甲,unrestricted,3.3.5.12340,item_set,857,APPLY,300422,true,wotlk_native,itemset:857|variant:1
set,300423,set.itemset.858,19104,active,迦罗娜的战甲,迦罗娜的战甲,unrestricted,3.3.5.12340,item_set,858,APPLY,300423,true,wotlk_native,itemset:858|variant:1
set,300424,set.itemset.859,19105,active,风行者的战甲,风行者的战甲,unrestricted,3.3.5.12340,item_set,859,APPLY,300424,true,wotlk_native,itemset:859|variant:1
set,300425,set.itemset.860,19106,active,风行者的猎装,风行者的猎装,unrestricted,3.3.5.12340,item_set,860,APPLY,300425,true,wotlk_native,itemset:860|variant:1
set,300426,set.itemset.861,19107,active,努波顿的圣装,努波顿的圣装,unrestricted,3.3.5.12340,item_set,861,APPLY,300426,true,wotlk_native,itemset:861|variant:1
set,300427,set.itemset.862,19108,active,萨尔的圣装,萨尔的圣装,unrestricted,3.3.5.12340,item_set,862,APPLY,300427,true,wotlk_native,itemset:862|variant:1
set,300428,set.itemset.863,19109,active,萨尔的法衣,萨尔的法衣,unrestricted,3.3.5.12340,item_set,863,APPLY,300428,true,wotlk_native,itemset:863|variant:1
set,300429,set.itemset.864,19110,active,努波顿的法衣,努波顿的法衣,unrestricted,3.3.5.12340,item_set,864,APPLY,300429,true,wotlk_native,itemset:864|variant:1
set,300430,set.itemset.865,19111,active,努波顿的战甲,努波顿的战甲,unrestricted,3.3.5.12340,item_set,865,APPLY,300430,true,wotlk_native,itemset:865|variant:1
set,300431,set.itemset.866,19112,active,萨尔的战甲,萨尔的战甲,unrestricted,3.3.5.12340,item_set,866,APPLY,300431,true,wotlk_native,itemset:866|variant:1
set,300432,set.itemset.867,19113,active,乌瑞恩的战甲,乌瑞恩的战甲,unrestricted,3.3.5.12340,item_set,867,APPLY,300432,true,wotlk_native,itemset:867|variant:1
set,300433,set.itemset.868,19114,active,地狱咆哮的战甲,地狱咆哮的战甲,unrestricted,3.3.5.12340,item_set,868,APPLY,300433,true,wotlk_native,itemset:868|variant:1
set,300434,set.itemset.869,19115,active,乌瑞恩的铠甲,乌瑞恩的铠甲,unrestricted,3.3.5.12340,item_set,869,APPLY,300434,true,wotlk_native,itemset:869|variant:1
set,300435,set.itemset.870,19116,active,地狱咆哮的铠甲,地狱咆哮的铠甲,unrestricted,3.3.5.12340,item_set,870,APPLY,300435,true,wotlk_native,itemset:870|variant:1
set,300436,set.itemset.871,19117,active,萨萨里安的战甲,萨萨里安的战甲,unrestricted,3.3.5.12340,item_set,871,APPLY,300436,true,wotlk_native,itemset:871|variant:1
set,300437,set.itemset.872,19118,active,库尔迪拉的战甲,库尔迪拉的战甲,unrestricted,3.3.5.12340,item_set,872,APPLY,300437,true,wotlk_native,itemset:872|variant:1
set,300438,set.itemset.873,19119,active,萨萨里安的铠甲,萨萨里安的铠甲,unrestricted,3.3.5.12340,item_set,873,APPLY,300438,true,wotlk_native,itemset:873|variant:1
set,300439,set.itemset.874,19120,active,库尔迪拉的铠甲,库尔迪拉的铠甲,unrestricted,3.3.5.12340,item_set,874,APPLY,300439,true,wotlk_native,itemset:874|variant:1
set,300440,set.itemset.875,19121,active,图拉扬的圣装,图拉扬的圣装,unrestricted,3.3.5.12340,item_set,875,APPLY,300440,true,wotlk_native,itemset:875|variant:1
set,300441,set.itemset.876,19122,active,莉亚德琳的圣装,莉亚德琳的圣装,unrestricted,3.3.5.12340,item_set,876,APPLY,300441,true,wotlk_native,itemset:876|variant:1
set,300442,set.itemset.877,19123,active,图拉扬的战甲,图拉扬的战甲,unrestricted,3.3.5.12340,item_set,877,APPLY,300442,true,wotlk_native,itemset:877|variant:1
set,300443,set.itemset.878,19124,active,莉亚德琳的战甲,莉亚德琳的战甲,unrestricted,3.3.5.12340,item_set,878,APPLY,300443,true,wotlk_native,itemset:878|variant:1
set,300444,set.itemset.879,19125,active,图拉扬的铠甲,图拉扬的铠甲,unrestricted,3.3.5.12340,item_set,879,APPLY,300444,true,wotlk_native,itemset:879|variant:1
set,300445,set.itemset.880,19126,active,莉亚德琳的铠甲,莉亚德琳的铠甲,unrestricted,3.3.5.12340,item_set,880,APPLY,300445,true,wotlk_native,itemset:880|variant:1
set,300446,set.itemset.883,19127,active,血法战衣,血法战衣,unrestricted,3.3.5.12340,item_set,883,APPLY,300446,true,wotlk_native,itemset:883|variant:1
set,300447,set.itemset.884,19128,active,黑巫法衣,黑巫法衣,unrestricted,3.3.5.12340,item_set,884,APPLY,300447,true,wotlk_native,itemset:884|variant:1
set,300448,set.itemset.885,19129,active,血色侍僧战衣,血色侍僧战衣,unrestricted,3.3.5.12340,item_set,885,APPLY,300448,true,wotlk_native,itemset:885|variant:1
set,300449,set.itemset.886,19130,active,血色侍僧法衣,血色侍僧法衣,unrestricted,3.3.5.12340,item_set,886,APPLY,300449,true,wotlk_native,itemset:886|variant:1
set,300450,set.itemset.887,19131,active,树纹套装,树纹套装,unrestricted,3.3.5.12340,item_set,887,APPLY,300450,true,wotlk_native,itemset:887|variant:1
set,300451,set.itemset.888,19132,active,树纹法衣,树纹法衣,unrestricted,3.3.5.12340,item_set,888,APPLY,300451,true,wotlk_native,itemset:888|variant:1
set,300452,set.itemset.889,19133,active,树纹战甲,树纹战甲,unrestricted,3.3.5.12340,item_set,889,APPLY,300452,true,wotlk_native,itemset:889|variant:1
set,300453,set.itemset.890,19134,active,影刃战甲,影刃战甲,unrestricted,3.3.5.12340,item_set,890,APPLY,300453,true,wotlk_native,itemset:890|variant:1
set,300454,set.itemset.891,19135,active,安卡哈猎血战甲,安卡哈猎血战甲,unrestricted,3.3.5.12340,item_set,891,APPLY,300454,true,wotlk_native,itemset:891|variant:1
set,300455,set.itemset.892,19136,active,霜巫套装,霜巫套装,unrestricted,3.3.5.12340,item_set,892,APPLY,300455,true,wotlk_native,itemset:892|variant:1
set,300456,set.itemset.893,19137,active,霜巫战衣,霜巫战衣,unrestricted,3.3.5.12340,item_set,893,APPLY,300456,true,wotlk_native,itemset:893|variant:1
set,300457,set.itemset.894,19138,active,霜巫战甲,霜巫战甲,unrestricted,3.3.5.12340,item_set,894,APPLY,300457,true,wotlk_native,itemset:894|variant:1
set,300458,set.itemset.895,19139,active,伊米亚之王战甲,伊米亚之王战甲,unrestricted,3.3.5.12340,item_set,895,APPLY,300458,true,wotlk_native,itemset:895|variant:1
set,300459,set.itemset.896,19140,active,伊米亚之王战铠,伊米亚之王战铠,unrestricted,3.3.5.12340,item_set,896,APPLY,300459,true,wotlk_native,itemset:896|variant:1
set,300460,set.itemset.897,19141,active,天灾领主战甲,天灾领主战甲,unrestricted,3.3.5.12340,item_set,897,APPLY,300460,true,wotlk_native,itemset:897|variant:1
set,300461,set.itemset.898,19142,active,天灾领主战铠,天灾领主战铠,unrestricted,3.3.5.12340,item_set,898,APPLY,300461,true,wotlk_native,itemset:898|variant:1
set,300462,set.itemset.899,19143,active,光誓套装,光誓套装,unrestricted,3.3.5.12340,item_set,899,APPLY,300462,true,wotlk_native,itemset:899|variant:1
set,300463,set.itemset.900,19144,active,光誓战甲,光誓战甲,unrestricted,3.3.5.12340,item_set,900,APPLY,300463,true,wotlk_native,itemset:900|variant:1
set,300464,set.itemset.901,19145,active,光誓战铠,光誓战铠,unrestricted,3.3.5.12340,item_set,901,APPLY,300464,true,wotlk_native,itemset:901|variant:1
